"","i","asc1","desc1","asc2","desc2","tran12","tran21","p","acc"
"2374",2374,0.31559079426908,21.7453224571504,3.67141580972708,0.869322092660607,0.471779213520993,2.65622686144285,-243.412201645934,8
"2375",2375,0.783015604576307,21.772306625367,7.37375511181899,0.667558607721024,0.835757249460422,2.2811100149766,-245.817883671847,5
"2376",2376,1.28934922232542,15.5342889238231,4.88015910017472,0.572572988866847,0.66456180890838,1.95894620281194,-245.422966429684,7
"2377",2377,0.384722576651177,16.7603880960522,5.57408959505363,1.21910557705584,0.67562863912235,2.34318491288649,-244.609190592965,5
"2378",2378,1.01892942931434,19.4515624737394,6.78709876906179,0.312594134374167,0.592691155997043,2.60837254749532,-243.708836532815,8
"2379",2379,0.775407764675848,23.8067631029551,1.17946208156986,0.0159371774535143,0.172990428564471,2.2171847701058,-246.423644263941,11
"2380",2380,1.93568320416464,20.0869487507296,4.16170069075915,0.0637944224259525,0.354637791713445,2.98225141932345,-243.661982494301,5
"2381",2381,2.92109802545025,19.8163181617682,4.79361084729815,0.565891319181896,0.278241805404734,1.60599548927892,-246.06956404715,4
"2382",2382,2.39762600980802,20.1928255916375,2.24223516124165,1.34197706515121,0.338144252698156,2.44426161755494,-246.395669125845,7
"2383",2383,1.61978586819145,27.5348751130316,2.86741158836551,0.846256583477472,0.473958166146356,3.49087370960734,-247.660182102227,7
"2384",2384,0.550553040829568,17.0772137539263,5.89817416039897,0.135624894043599,0.415700879287271,1.68777338157993,-243.402034789315,5
"2385",2385,0.0409423957960233,16.7386621039797,7.06339101665906,0.125645205448037,0.608074270820127,2.88295697800472,-242.303473189806,3
"2386",2386,0.148430992711021,18.2849190079488,3.36733852173454,0.865038254216438,0.788428466638285,2.65207001227372,-244.171041980684,7
"2387",2387,0.158442992790113,24.244542704238,4.14785673482055,0.911402943635995,0.891397073111705,3.34873993333537,-245.154510069996,8
"2388",2388,1.22404113918197,14.9084307116404,11.8033027476848,0.296390734582343,1.0681530730508,3.98636739756493,-246.938807721815,10
"2389",2389,0.957950678368032,11.3426154039748,17.3269794732549,0.103594725738703,0.877246238772787,2.03255760107364,-247.349942085338,5
"2390",2390,0.83056639150161,10.1367157118343,21.9468357804738,0.378977755272718,1.00312626295183,3.5004903161457,-248.425686512183,6
"2391",2391,0.561291967463823,7.12890938484022,23.1886544655583,0.413296934018389,0.87158518680772,3.58989327769548,-246.865108543445,5
"2392",2392,0.657666504339744,4.36016529426822,19.5101478380253,0.469860542418563,0.836994343584105,3.11690245575038,-248.000844176546,5
"2393",2393,0.39369698701974,6.02966336011432,18.0687954488468,0.134977334204558,0.823467674266194,2.64961724045113,-245.822777103911,6
"2394",2394,0.297621498693647,12.4714482245778,7.73127540035885,0.409962972533855,0.893743087648412,2.25256434204212,-245.282844712197,5
"2395",2395,2.69729318354588,21.2940744562817,5.25645402609244,0.42709054777482,0.700094391512569,2.2761548421094,-245.236369620155,3
"2396",2396,2.86284587358472,16.8445308783931,4.14762698198755,0.156235000769551,0.621006179907699,3.3971431628681,-245.382171224845,9
"2397",2397,1.27454622647522,20.795039995378,5.52212317344605,0.39855235227443,0.496831662972445,2.2117351230156,-243.779141501071,7
"2398",2398,0.902265938551716,18.7817353240838,6.93146166661192,0.751293230362832,0.307694792536085,2.25245716223526,-245.158859572908,2
"2399",2399,1.12108723062268,19.6254669607645,7.7347187704893,0.688194474861074,0.519491803694058,4.6879481162995,-247.77972837533,6
"2400",2400,1.9843444309306,16.4613127427202,6.85241859067144,0.294527361383481,1.12673724102222,4.21937579437992,-246.555314212172,6
"2401",2401,0.532979471772879,19.2711148515865,5.55539676225726,0.0497939138034508,0.399894532272749,3.01731645265264,-242.623856701898,6
"2402",2402,0.0489199407412806,17.2442682396673,5.55954348397329,0.671727263657709,0.909309994590265,4.69295066477775,-245.016302824043,6
"2403",2403,0.0903872101419301,18.8439615985431,3.43261959295364,1.06856409116454,0.81890495424046,1.49915335188852,-245.853641614245,6
"2404",2404,1.25564528886513,15.7347162254062,4.47892679613052,1.07683181731729,0.964265998305169,3.39140642994973,-247.146884360844,4
"2405",2405,6.33098175258708,20.2116754534562,0.546100353581126,1.01202406341627,0.732133739256916,0.659851518080984,-247.430840114729,3
"2406",2406,3.78284932960565,22.8944992809464,1.17602671664025,0.168280400108952,0.234450222549414,4.30625301866839,-247.901923035614,2
"2407",2407,3.89428299371863,20.0874362816011,2.89314315523942,0.546635308034521,0.586617507475552,3.17294973469955,-245.381413460101,6
"2408",2408,0.721601323992407,18.4323405721934,6.4718618705282,0.135857314194992,1.12659483292052,1.91481288578045,-245.081458770256,6
"2409",2409,1.30426464613499,17.7898440012486,4.42325281194231,0.177638593785666,1.42793958750177,5.06868194717405,-247.216719130829,6
"2410",2410,0.0527923442882788,22.8531313585827,6.12269944871406,0.123789402220667,1.37004321541231,2.77030810379164,-245.831417794252,7
"2411",2411,0.405104735983745,19.0385591299982,3.83473853871378,0.546023588803971,1.13872115678532,3.01939995435541,-244.503482908636,4
"2412",2412,0.166095002173196,21.5839503161387,3.84518796637495,0.488338939148514,0.476187509514998,3.40041884249958,-243.131648978313,7
"2413",2413,0.916096464720235,21.4257565321137,2.62518719659154,0.852059840307142,0.476979745624023,2.16959564866489,-244.177731417265,6
"2414",2414,1.21399072725604,21.77760068672,4.67243080029239,1.02835080051295,0.688168668703796,4.84848261044941,-247.282920050402,6
"2415",2415,1.40603452125126,20.4054247552552,5.39014297616412,1.50965106032764,0.856208798951332,2.22056423590453,-246.469413781094,7
"2416",2416,1.06540383376771,18.0608909185194,5.06830211379307,0.970490945813129,0.461272703048824,2.18859785733118,-244.466383436855,4
"2417",2417,0.391675456376014,19.4337300616489,3.91415605462095,0.147625685015905,0.718497723758974,2.86716224925863,-242.146651138331,2
"2418",2418,1.451748634829,19.950266794338,3.17717983413,0.303683334612659,0.659485487640989,3.28824123252496,-243.778411772382,7
"2419",2419,0.650477860388179,26.9411311457298,2.20454047838657,0.0884896265930479,0.432975006462564,3.43204912391901,-245.376373387972,10
"2420",2420,1.26770946557963,22.7318112709137,2.39300984059067,0.355889297742926,0.589430291401004,2.58203903455512,-243.628474302252,6
"2421",2421,3.40394782487149,25.8006581518376,0.817996392816812,1.22548445189599,0.567376640971494,2.94596497468758,-246.801889501475,4
"2422",2422,6.13092165990653,20.0776789053998,0.00601193123283528,1.01679588780351,0.746492798175212,2.08815546692376,-246.68601817363,7
"2423",2423,8.46422774536522,16.48328357051,0.100959726848494,0.219403240051809,0.357191737418857,1.80612447028747,-244.345741949223,6
"2424",2424,17.8689411730132,17.6085016325546,0.517185201127372,0.212223151800431,0.369289662083132,1.49609602790423,-245.056994534851,9
"2425",2425,9.672043498464,11.4254141308942,1.76475367560668,0.0902003362303586,0.492892471448623,1.38984171521123,-244.669230692996,7
"2426",2426,16.6326259912788,13.1793777833176,0.214486129131442,0.000101032962180881,0.509227256465121,1.92399060909949,-241.813528580903,4
"2427",2427,14.2884860045709,19.1606225238596,1.89868274381736,0.590963855801228,0.688048505029234,1.22606035232165,-247.583310061306,6
"2428",2428,8.64252806974624,20.5287850673725,1.16703831118073,0.0405466382932949,0.544466961425886,2.09383026982214,-244.671761277126,7
"2429",2429,6.38303946650041,20.4260099208477,3.34154224715758,0.0266320309598882,0.266667196833441,1.76050659386628,-245.186041359442,2
"2430",2430,9.32390888394193,19.2171958991821,3.91627031406803,0.0266488498133247,0.783260800247985,2.47884124080736,-247.504583617962,4
"2431",2431,4.48673049096617,22.3703334094943,0.585365158569254,0.122661823028488,0.234489739895018,2.62303652242738,-245.610132506985,2
"2432",2432,1.58296604666919,25.4563674111583,3.51427532677808,0.164807962280263,1.05192552143913,2.72810454755619,-246.044176901782,7
"2433",2433,0.54178346166944,16.4477445315303,7.82219027119448,0.414692108206697,0.400438179058831,2.56958846866356,-244.066329361154,7
"2434",2434,0.462823998884739,20.6309469655432,4.64378400098851,1.23602436099751,0.399191819243954,4.31991680373441,-246.684012660838,8
"2435",2435,0.487911952943172,20.8534281292704,3.10704507008517,1.55299041339367,0.716812707915329,0.764251615164104,-249.485892047803,6
"2436",2436,7.31409290512124,14.5658025272896,4.03544711160321,0.164660953353768,0.228180909760965,0.786911487816519,-247.901907447087,6
"2437",2437,13.1379268615044,12.9628435628918,2.83026066484168,0.902890854125613,0.261332188920483,1.2164838041688,-246.839006102735,10
"2438",2438,14.2013559740506,12.9170813913886,1.35720013431023,1.02043788329268,0.330959205917819,1.17152611892924,-244.611455418457,8
"2439",2439,11.6324597567789,15.29488500808,1.18569787737502,0.804669675206826,0.665133196997601,2.12341031719322,-244.709132242004,6
"2440",2440,20.00060710297,10.5770613028856,0.47340423705979,1.04359584977857,0.289886382965258,2.23515195079437,-244.857304152444,6
"2441",2441,9.17501282070947,13.4488383189314,0.0455854100729591,1.33611174154921,0.246672344482543,2.20640466727841,-246.182358283012,7
"2442",2442,11.9566094777888,10.3872781221294,0.691364507473965,0.863676618951942,0.928605867506727,2.25165091760677,-245.162424400579,4
"2443",2443,15.734956808888,11.9115459929665,0.593602566913249,2.93747054995916,0.741917426410562,3.08637488929764,-246.955316729116,4
"2444",2444,15.1544099809011,10.8668735474975,0.192195213690209,3.10538094373725,0.606219971529065,1.44513350075161,-247.08136305474,3
"2445",2445,15.5736289304087,14.5943988664703,0.00659024970451747,0.18071110363642,0.668905379885767,2.18029545589289,-242.963886700197,5
"2446",2446,15.5644969260657,14.4234065538312,0.293169639892212,1.8589411483811,0.537552226141037,2.22253637858595,-244.847176785023,7
"2447",2447,7.75234317937885,16.7387803750152,0.544056806882319,1.38795739776769,0.598713217354031,2.105000054903,-245.851881785861,4
"2448",2448,7.99461820524675,19.9841284299309,1.01536172181069,2.73986535591639,0.478451956111481,1.42655013947191,-248.420411739817,4
"2449",2449,8.48200120680556,23.1836402746416,0.512397175100256,1.03140977176219,0.45199363345703,0.890330329622473,-246.723125732579,3
"2450",2450,3.79516023161412,19.9036423958802,1.64755828471763,1.08577177931224,0.238066615866909,2.91430408024982,-247.064147719628,4
"2451",2451,7.2933918255038,25.5142905031295,1.85341918769639,0.0663076253846391,0.985326007595075,2.26317245773235,-247.984236121365,5
"2452",2452,4.70455558611105,21.450314199826,2.61898246784457,1.4580257339719,0.70607747767736,2.79439458231083,-247.279028518118,7
"2453",2453,3.45592927401366,20.7608819440252,4.33981087359736,0.769388717456409,0.693420599731808,2.48801626433138,-245.852612531714,8
"2454",2454,5.61980803487924,18.2749772872278,2.63532668149525,0.301224367829189,0.945004747716947,3.38829956576775,-246.913860223193,8
"2455",2455,3.58635121472304,17.0887412279347,7.60274301543319,0.513148199114253,0.374077107009933,3.94190712892266,-248.715973600281,2
"2456",2456,0.754692926900927,18.7850081950264,4.71798424951678,1.05287945515278,0.985186669634449,2.20505426259901,-245.424646193362,7
"2457",2457,0.240386959901652,20.4469307844365,4.22503671020215,0.802377856141732,0.414393495825029,3.17398503596073,-243.623543965662,6
"2458",2458,0.368980799170609,27.2666382656271,4.86613255841391,1.30147939720555,0.485842584093237,2.48248321408554,-247.730180100165,7
"2459",2459,0.599791663868561,22.6459006296309,1.75108324081273,1.28863751813074,0.473677508207197,3.2035718471448,-246.066141443865,7
"2460",2460,1.61736335201025,23.4816957567785,4.16264376153323,1.51821634062059,0.576199923270197,1.31970364682992,-247.847213132842,4
"2461",2461,1.29473233996582,22.8846019082376,2.31918046693553,1.65055743179351,0.654280852001054,1.21673298562142,-248.237654350209,6
"2462",2462,3.56878987387974,21.7204860825696,3.85398593039518,1.07538245514537,0.698613880970626,1.97091650934308,-246.66213751377,3
"2463",2463,7.33092491199268,24.5211946330638,0.394773937183387,0.431261681901426,0.633329900919299,4.02395665693148,-247.83194424198,6
"2464",2464,3.3216504320084,22.2825255659082,1.00093699865129,0.327577547229334,0.508403312790588,2.30256216373381,-244.457948981526,6
"2465",2465,4.49379420062173,23.1194836501636,2.12224144556831,1.00393064094427,0.307055328520504,1.16974639147189,-246.549124795639,5
"2466",2466,5.66469051242778,16.0154716353957,2.23088327717917,0.184339370734104,0.62335647833245,3.17840399822942,-246.38247467611,4
"2467",2467,20.2767818563793,15.520718778253,1.05911510027984,1.44079435042295,0.931960286789645,3.07022671159931,-247.613677768339,5
"2468",2468,12.6343420312231,11.1998546720126,1.31411015641138,0.579641281183378,0.296177824732618,1.3848744281818,-244.074698945753,10
"2469",2469,8.40484275650191,16.023597220482,1.45936201307591,0.305103677290603,0.543604239622943,1.72091640329065,-244.480697823732,3
"2470",2470,10.7189564337503,12.7929469139683,0.363982986274503,1.1991302677838,0.409390498064943,2.81803739710928,-244.898239809712,2
"2471",2471,13.7531436770703,11.917369782122,0.519321807228195,0.0302476187325192,0.836604059144317,4.10734360492813,-243.377548096418,4
"2472",2472,19.3580355169732,11.4607118661329,0.131743929089341,0.05028349842405,0.911433413726473,3.83503820984791,-241.987313564263,2
"2473",2473,20.9796671694215,11.8565273596719,0.412078634446452,0.0742358177840534,1.09641389063043,4.09713499348369,-243.66604724568,5
"2474",2474,20.4989091315377,10.9710627220805,0.835786831332215,0.112840458068098,0.939825873905346,2.62550385150595,-243.293432848724,5
"2475",2475,15.9709846353229,9.10678802144255,0.0938244971150038,0.157411264973772,0.452145721157654,1.02492391613756,-242.736169313275,7
"2476",2476,14.141419406029,11.2435608349208,0.847121246682844,0.244495544920214,0.242845707391721,1.7780443536878,-243.201887263907,4
"2477",2477,19.6672916523912,10.4730488717709,0.664953057236836,0.18303342928975,0.340328517210193,2.31639962397734,-242.32265299342,2
"2478",2478,14.6809161832159,20.9174289283495,3.92939918500142,0.432320439570188,0.36321389079157,2.33104369776177,-250.817043637072,5
"2479",2479,0.7469558989938,20.6567901241746,5.47412202249203,0.190413913199714,0.605396149564701,2.02976867566265,-243.046205253569,7
"2480",2480,0.693229082241261,20.9912427569892,4.4554157883188,0.0509365999167428,0.688004726859017,2.69590943720506,-242.231403023662,3
"2481",2481,1.15036618981631,17.9744481676311,4.92234395090547,1.39029815681456,0.687937670158453,2.2023359810639,-245.550803149421,9
"2482",2482,0.773417900225399,15.7168426304714,11.4565726314704,1.04469247381869,0.905730457264279,4.8576879573606,-248.242453680824,5
"2483",2483,0.0922568900266751,14.9919663126322,5.44114036596896,0.284836503007917,0.778285448927074,2.6524120523005,-243.461632377777,8
"2484",2484,0.0348321743340455,20.1996492030014,6.32274912834822,0.263837525698145,0.861850082746142,3.952305225664,-243.562634052154,5
"2485",2485,0.00992637995053669,18.4703015507114,7.63585328134834,0.376167161135341,0.650821907169563,3.32518515641312,-243.354267089001,2
"2486",2486,0.0544639425859769,17.8252514708822,5.14553478096758,0.183238274586257,0.547626613698531,2.70058884207064,-241.857528845099,6
"2487",2487,0.355616178370868,16.2964482310544,6.71236804097106,0.175677256246032,0.723510560383205,5.10998331366934,-245.44383744504,5
"2488",2488,0.0032264296541651,17.144372722445,3.83020501254584,0.179203058662998,0.735071688196547,0.921233794693933,-246.444738218216,8
"2489",2489,12.6635421856636,8.81496870536692,0.959644851262267,0.543521686566497,0.67270724180643,1.19745222257698,-244.955813967887,4
"2490",2490,17.1173103104675,12.5561716022935,1.80122705359434,0.166507725056535,0.312618201621416,2.51804837006157,-243.468789397742,4
"2491",2491,16.6584486768133,12.9361772039674,0.785767994515305,1.11422971196692,0.338480700902526,1.72858191326235,-244.002666333752,5
"2492",2492,17.2078601082339,14.0771003602099,0.0584096798583396,0.569747880104434,0.328623721973099,3.18775888137321,-244.633153926864,4
"2493",2493,19.7765469071075,10.5906565504453,0.411427918190163,0.293687266045816,0.635613302003678,2.70872377961434,-242.265537458287,5
"2494",2494,19.6843413505323,10.9274012406346,1.53459765180127,0.0818798100764773,0.277649202223543,1.4191653031362,-243.879501815701,7
"2495",2495,14.9827674204916,9.16190865495466,0.993996255822082,0.137145487733921,0.384819388098716,1.4939002829562,-242.295395776194,9
"2496",2496,17.579404847294,9.36460571176596,1.37456702709401,0.0354956484826032,0.388605633369488,0.464148767532534,-245.490150593589,6
"2497",2497,12.4105943748071,11.3614259437611,0.769481421154266,0.121749285149358,0.620343043473101,1.67807967726302,-242.708932898752,6
"2498",2498,12.6323465173408,11.2096937568578,0.2276751252913,0.974553870674706,0.412381467429119,1.5283846435233,-243.523664293417,7
"2499",2499,20.3491213782446,16.7161741791944,0.705624077081622,1.09752970795251,0.550975184543624,2.22660983962637,-246.312447170645,5
"2500",2500,12.4037936609556,16.3570200815793,0.0591922385378976,1.67079427949081,0.926490750181539,3.88735617747334,-246.815832716555,7
"2501",2501,13.2183521776778,17.4620513610227,0.319323062960751,1.45282716642494,0.419620822369374,3.9252186561703,-247.519683018622,7
"2502",2502,13.0399162455076,12.1326566316804,1.56876673301457,0.692569252791235,0.350826370163039,2.78591230441262,-244.8134073485,8
"2503",2503,10.5390243691006,11.750745332489,1.3972049348866,1.09744856556032,0.512706000808553,3.57306761962575,-246.681083478357,8
"2504",2504,21.6646552125537,14.354441563889,0.602862759677738,1.06518500206873,0.721579939759729,2.2936448750579,-245.850216843033,7
"2505",2505,12.9589088859582,11.9886542383723,0.643824224969876,0.278461622867337,0.82205690694496,1.29987194200269,-243.886429104822,9
"2506",2506,16.5370914905188,9.09651241814113,0.235020673439997,0.104364719164522,0.26486751471552,2.89494275363601,-242.639264699479,4
"2507",2507,15.136100352448,9.42157376187141,0.172496857514442,0.130923461745599,0.424955747087806,1.68272086000896,-241.929458065607,7
"2508",2508,16.777703408826,10.2790809778461,2.19192352032322,0.142646939076059,0.550383970120599,0.887583176853358,-244.617973963608,7
"2509",2509,18.8836850606685,15.3380594013223,1.50440379718392,0.164278989111172,0.464240556631045,2.73946478089252,-244.349207609029,7
"2510",2510,22.5845491269106,15.5138172751257,1.06468957886827,1.05750556854107,0.214057441079249,3.22059383279113,-248.07012009952,10
"2511",2511,7.94624908012017,18.2696075208449,1.12118101601155,0.670851494877182,0.9701506495775,2.37084280214724,-246.91492717347,5
"2512",2512,8.25646078097313,16.5356966487096,1.61901563492451,0.0339093621882039,0.915959199914611,2.58274616008601,-245.846438822312,9
"2513",2513,11.410985810248,16.5475366527179,0.432734281618171,0.329001285210151,0.6890673654133,0.462806876785607,-245.363645530675,7
"2514",2514,10.5361183313968,16.6967838170902,0.798436175023564,0.470700449207428,0.499406702003897,2.91380035826754,-244.718190191926,5
"2515",2515,17.4787739709212,5.99115760561734,0.213304935076067,0.114964329630697,0.401050333108647,3.47652555461566,-244.343762480779,7
"2516",2516,14.8038588803491,12.757904394821,0.73017443656237,0.630624847316979,0.703405441941629,3.75114150644031,-244.051045305429,2
"2517",2517,19.7619465658671,10.7053592873856,0.841773600670311,0.575916869004842,0.623666218572961,3.61319421297175,-243.705846046814,6
"2518",2518,14.1212906492173,9.53949070131457,0.273181209154364,0.656452653889569,0.488808621871157,3.03013170943032,-243.122664180481,6
"2519",2519,14.1158935464217,13.4253465200563,0.755113882644334,0.306531932514345,0.49181106222308,3.45826110294483,-243.770884513619,7
"2520",2520,9.09894061183195,12.4836849262197,0.982318457044716,0.081327855876854,0.839616816538089,2.02747312596225,-244.934965570481,4
"2521",2521,12.7790394881989,11.2288445525173,1.74583746514588,0.0583135741905722,0.839452147773216,2.10143535991203,-244.270533779847,6
"2522",2522,10.3570148105891,17.3486534331296,1.57336960777598,0.661756786298171,0.693455336840045,1.05327351740908,-245.991620518297,5
"2523",2523,10.7479606359474,10.2402566066343,1.51423775082902,0.178595304961678,0.822846141484612,1.48993694476379,-245.661316245401,6
"2524",2524,13.0934174894563,12.8922911738964,0.578914651690621,0.0408532978486684,0.879385398632873,2.23153707164845,-243.133148834193,7
"2525",2525,11.1560010374732,10.809096640999,0.932101858819568,0.215244625657083,0.842884245861474,3.73946580766732,-245.005407501825,6
"2526",2526,20.9440101427234,13.8557478106151,0.230470274511711,0.150518884492917,0.472368949787336,3.54075898161499,-243.48689892119,4
"2527",2527,16.9154989766165,8.17181775679443,0.33778076606149,0.334046158324082,0.317639283376766,1.80138911557902,-243.459431323258,8
"2528",2528,17.0502407173311,11.6357741864175,1.33253615510445,0.00825030773284577,0.653375719131505,2.48123839965758,-241.948540064516,6
"2529",2529,17.0884347502431,6.9239905649573,0.0687544489619853,0.310195453537283,0.394226827077039,3.44164111172123,-243.692320122866,3
"2530",2530,15.4595006494134,6.42839071906734,0.0435710702499241,0.297240086628836,0.554360594401396,1.13540542702025,-245.404111896768,4
"2531",2531,14.4408996054772,8.18473222770557,0.592124350179911,0.321893056999682,0.38126913474057,2.50274479976937,-242.993434777373,4
"2532",2532,13.7279287609095,10.6568122862502,0.643088446164114,0.825619104236017,0.565576657880373,2.68519103158774,-243.324505753533,5
"2533",2533,14.3199098875871,8.92782188220074,0.0077085154037459,0.752619795392263,0.701653100620225,3.72414266089486,-243.572117957762,6
"2534",2534,15.045426869498,14.0705209780869,0.336713282533416,0.986472543730682,1.22188067918862,2.48863711202648,-246.079256981109,8
"2535",2535,19.0118521542413,15.8630812454602,0.408571228805278,0.660592865467207,0.287768366876774,2.9644592083578,-245.825054555197,8
"2536",2536,16.9986266780691,16.1782361203972,0.620458809771734,0.766837189602952,0.723240305142169,2.44580319756823,-245.001077836835,9
"2537",2537,17.2361158205242,12.0065831579138,0.0705592602431813,2.20187049789054,0.316148333374594,1.89874497691537,-245.45474315997,6
"2538",2538,8.12122991371439,18.0790397710968,0.576391182396691,1.91983014795396,0.390620899435496,0.308758231432867,-248.133462402705,3
"2539",2539,11.8889569264604,12.8541283883577,0.278763506635193,0.0443858974088647,0.394393673681265,0.68115625152183,-243.080255871493,5
"2540",2540,11.8687256707993,10.670238367371,1.34465899899504,0.12734401164834,0.362936090335907,3.97017735430857,-245.857208645351,10
"2541",2541,19.6009168963131,11.99615416198,0.163012402857702,0.316825814581369,1.56538974182307,3.76531659257178,-245.063327549808,5
"2542",2542,19.506726402871,14.2156500144579,0.248385773519295,0.454290219411281,0.421941141084493,2.15496570714608,-243.484349041517,4
"2543",2543,17.6512283744176,13.1601006235425,1.27664657995379,0.360490509955587,0.617648900702243,2.76864315341485,-243.217287680763,6
"2544",2544,15.6110521219524,13.1137397839185,1.38250339199047,0.60143680198734,0.574025231217891,0.793346771167686,-244.885530565105,8
"2545",2545,13.7786104506667,14.8024823758499,1.16927019037369,1.50335545077144,0.436108446923697,3.02383422549602,-245.995522239618,5
"2546",2546,10.4795827326038,14.7555654016071,0.730059480024708,1.70162676882741,0.908935684959972,3.64110397058192,-247.204019058826,4
"2547",2547,19.7279666090057,14.5386295607826,0.696967801034206,1.32769511717852,0.442765325327451,2.5298604812777,-245.232238003423,6
"2548",2548,18.3663746859551,7.94760938319842,1.30819995584921,1.42667264082601,0.627281298786231,3.19216334838449,-246.742458759393,9
"2549",2549,11.0660675289714,17.2951429154882,1.26072151415766,1.15943561044869,0.578423180381956,3.41584087802355,-246.833649588954,8
"2550",2550,9.876743784141,17.2310337986955,0.251483513688317,1.30589896584599,0.594836318211072,2.46565913729503,-245.267178284328,6
"2551",2551,17.6398633930103,12.6753935175175,0.078637995293055,0.225669076674433,0.792164065217142,3.52468401277996,-242.300796687599,7
"2552",2552,19.9261210763098,12.1179633806942,0.373905087604997,0.536761354278078,0.993604484757121,2.00529843488276,-244.623639451543,10
"2553",2553,17.0144354689137,10.2788273112488,0.553159833695178,0.482422620478356,0.268135509991813,2.54685568267845,-242.909560940696,7
"2554",2554,17.6503575092094,10.859577363825,1.61589924649066,1.30576471586206,0.484878952198476,1.88507100269418,-244.937466554317,4
"2555",2555,16.7664136702107,12.0944538997102,0.502681312583377,1.15792335120788,0.367072257959733,2.14580846770754,-243.569470826192,9
"2556",2556,17.3675487405635,9.62438501286278,1.04853983767903,2.15585775810124,0.958972019752956,4.07781204691383,-247.939438505092,7
"2557",2557,16.738252229071,12.336184159936,0.664116224846834,1.13760124525338,0.815371306894822,3.02132872392007,-244.128201769497,7
"2558",2558,18.368282576334,13.5612634758649,0.462305731387008,0.208654060441961,1.51915758854744,5.05329074602207,-245.999469315306,3
"2559",2559,16.7445872758948,10.6091273090055,0.105414899975352,0.0336696999843132,0.534030530719539,0.407799342804867,-243.962945076414,6
"2560",2560,18.0653002397755,10.8792065184941,1.27151974980129,0.148919774339823,0.283786946972286,2.53078347360382,-242.402492248675,5
"2561",2561,13.4142888793931,9.39618984655133,0.76413170087056,0.322771375467162,0.440793988909747,1.75726973878966,-242.848605176047,6
"2562",2562,17.7646934907161,8.30407904180354,2.01299554396454,0.128107842841889,0.369849053614172,0.712096194786804,-246.601796503689,4
"2563",2563,8.56694546437117,22.8059927191161,2.54293088512727,0.00366321549775728,0.364785041263639,2.60564143681641,-246.179865809729,5
"2564",2564,7.31479212129473,21.9823784733698,0.781912769735152,0.66804917868535,0.694492251943,2.59777014616401,-246.121915283336,5
"2565",2565,11.5755489237901,11.7360367671993,0.129983997396916,2.02884699792755,0.439365209980671,1.43712186443663,-244.922135727565,6
"2566",2566,14.233541502833,16.309374857257,0.121691567747733,2.77493330609659,0.251392457562038,2.62953405260757,-247.868410657604,3
"2567",2567,13.8134280780625,10.2502271320631,0.278203485721167,3.26326977961953,0.463963876117672,2.56366355562058,-246.830909577721,5
"2568",2568,17.4959754666608,9.81683570054146,0.658474268870189,3.64811165560908,0.383666207844079,1.93038008215433,-249.33916565052,7
"2569",2569,13.5603460811373,8.09424044273273,0.0074021489931315,4.05374555563244,0.49978523480698,1.47225136800592,-250.195088679763,3
"2570",2570,13.1680730192293,23.5109457353381,0.00319110656725696,2.15105330106162,0.440640632382601,2.24529452730019,-249.823340629469,6
"2571",2571,6.50384706187294,22.9395465951664,4.45257600268142,0.24722922108452,0.550897378259733,1.67383424533624,-247.157539827062,3
"2572",2572,4.3777409299522,17.1789887829935,5.63470532477037,1.83349028074255,0.531561218134702,1.81477671369093,-249.069512713905,7
"2573",2573,3.67768208307985,20.8824642378157,4.7853778266242,0.113127840718798,0.72100561458655,1.48594006405278,-246.00018660481,9
"2574",2574,3.57386246289042,16.4171403090721,2.68697767620238,0.786940052575787,0.342066783037945,1.24718400482014,-246.840400342922,6
"2575",2575,11.9507802161024,19.3780714508432,1.30436553933386,0.00206117259944764,0.862345154092777,2.47576590223243,-246.002914715063,4
"2576",2576,6.87951324509791,21.7314580630226,0.726091287916092,0.808294312498752,0.330871073715868,1.08219049630741,-245.559537146962,5
"2577",2577,1.97113032980733,19.7340366232855,3.42934584224231,0.0133080627688223,0.452317316217896,3.00937251452631,-243.308125291374,5
"2578",2578,5.44439379622725,19.6692745289516,2.52869298322185,0.329088948506493,0.731511704049614,1.20168228931635,-245.771136427739,6
"2579",2579,2.54911301397173,16.9520464092244,4.95329851480405,0.350756213595633,0.594283096849528,1.98287057545723,-245.050901424945,7
"2580",2580,2.04044495168899,19.121691595738,4.14763666784468,1.67942074583667,0.330409570218264,1.14955866448605,-248.345089803456,7
"2581",2581,4.6950418324554,18.4921900428365,3.69083259624528,0.740813667723795,0.442084706166179,2.99209366127052,-246.333401160996,6
"2582",2582,4.14351750004916,18.4520054734479,5.93524640481834,0.116006775978131,0.96112333984774,2.48864591420812,-246.762445333201,6
"2583",2583,5.01507842817554,19.918653071625,0.208326153366741,0.156308891242876,0.487242457612938,1.82939406168023,-245.26611210606,2
"2584",2584,5.36889569522394,13.4758259805384,0.204967140654965,0.28279076906311,0.18100940365011,2.3097051593582,-250.280901108792,5
"2585",2585,11.5738834335755,9.98642579256542,1.18146064836328,0.963248449740184,1.07277387462084,2.10454456317543,-247.124621710406,7
"2586",2586,16.1864280570506,12.2075205088832,0.843605786656403,0.795595013352817,0.272309557286338,2.77617060777787,-244.074729866453,6
"2587",2587,15.3505953969642,10.9879172919634,1.25155613147061,1.49614235703341,0.307494302185288,2.93843770644368,-245.362661021526,5
