"add","dom","epi","file","refile","class","kingdom","domestication","trait","species","SCS","divergence","weighted","method"
1,0,0,"dros4-viability.birchii.lpy.csv","dros4-viability.birchii.lpy.csv","LH","animal","lab","viability","Drosophila birchii, Drosophila serrata","XY","between","N","PSU"
0,0,1,"dros4-viability.serrata.erb.csv","dros4-viability.serrata.erb.csv","LH","animal","lab","viability","Drosophila birchii, Drosophila serrata","XY","between","N","PSU"
0,0,1,"dros4-viability.serrata.ew.csv","dros4-viability.serrata.ew.csv","LH","animal","lab","viability","Drosophila birchii, Drosophila serrata","XY","between","N","PSU"
1,0,0,"dros4-wing.birchii.lpk.csv","dros4-wing.birchii.lpk.csv","M","animal","lab","wing size","Drosophila birchii, Drosophila serrata","XY","between","N","PSU"
NA,NA,NA,"dros4-wing.birchii.lpy.csv","dros4-wing.birchii.lpy.csv","M","animal","lab","wing size","Drosophila birchii, Drosophila serrata","XY","between","N","PSU"
NA,NA,NA,"dros4-wing.serrata.erb.fem.csv","dros4-wing.serrata.erb.fem.csv","M","animal","lab","wing size","Drosophila birchii, Drosophila serrata","XY","between","N","PSU"
NA,NA,NA,"dros4-wing.serrata.erb.male.csv","dros4-wing.serrata.erb.male.csv","M","animal","lab","wing size","Drosophila birchii, Drosophila serrata","XY","between","N","PSU"
1,0,0,"dros4-wing.serrata.err.fem.csv","dros4-wing.serrata.err.fem.csv","M","animal","lab","wing size","Drosophila birchii, Drosophila serrata","XY","between","N","PSU"
1,0,0,"dros4-wing.serrata.err.male.csv","dros4-wing.serrata.err.male.csv","M","animal","lab","wing size","Drosophila birchii, Drosophila serrata","XY","between","N","PSU"
1,0,0,"dros4-wing.serrata.ew.fem.csv","dros4-wing.serrata.ew.fem.csv","M","animal","lab","wing size","Drosophila birchii, Drosophila serrata","XY","between","N","PSU"
1,0,0,"dros4-wing.serrata.ew.male.csv","dros4-wing.serrata.ew.male.csv","M","animal","lab","wing size","Drosophila birchii, Drosophila serrata","XY","between","N","PSU"
1,0,0,"dros5-circadian.fem.csv","dros5-circadian.fem.csv","LH","animal","lab","emergence","Drosophila melanogaster","XY","within","Y","PSU"
1,0,0,"dros5-circadian.male.csv","dros5-circadian.male.csv","LH","animal","lab","emergence","Drosophila melanogaster","XY","within","Y","PSU"
1,0,0,"dros5-evening.fem.csv","dros5-evening.fem.csv","LH","animal","lab","emergence","Drosophila melanogaster","XY","within","Y","PSU"
0.947659721560545,0,0.0523402784394545,"dros5-evening.male.csv","dros5-evening.male.csv","LH","animal","lab","emergence","Drosophila melanogaster","XY","within","Y","PSU"
0.762505769201726,0,0.237494230798275,"dros5-morning.fem.csv","dros5-morning.fem.csv","LH","animal","lab","emergence","Drosophila melanogaster","XY","within","Y","PSU"
1,0,0,"dros5-morning.male.csv","dros5-morning.male.csv","LH","animal","lab","emergence","Drosophila melanogaster","XY","within","Y","PSU"
1,0,0,"drosophila-wing.female.csv","drosophila-wing.female.csv","M","animal","lab","wing index score","Drosophila melanogaster","XY","within","Y","PSU"
1,0,0,"drosophila-wing.male.csv","drosophila-wing.male.csv","M","animal","lab","wing index score","Drosophila melanogaster","XY","within","Y","PSU"
0,0,1,"dry.biomass.csv","dry.biomass.csv","M","plant","domestic","dry above ground biomass","Salix eriocephala, Salix sericea","NSC","between","Y","standard"
NA,NA,NA,"E.s-gracilis.csv","E.s-gracilis.csv","M","plant","domestic","herbivore density","Salix eriocephala, Salix sericea","NSC","between","Y","standard"
1,0,0,"eardiam.hi25sp.csv","eardiam.hi25sp.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi25w.csv","eardiam.hi25w.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi26sp.csv","eardiam.hi26sp.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi26w.csv","eardiam.hi26w.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi27sp.csv","eardiam.hi27sp.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi27w.csv","eardiam.hi27w.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi28sp.csv","eardiam.hi28sp.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
0.477778851866062,0,0.522221148133938,"eardiam.hi28w.csv","eardiam.hi28w.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi29w.csv","eardiam.hi29w.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi30w.csv","eardiam.hi30w.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi31w.csv","eardiam.hi31w.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi32w.csv","eardiam.hi32w.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi33sp.csv","eardiam.hi33sp.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi33w.csv","eardiam.hi33w.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi34w.csv","eardiam.hi34w.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi35sp.csv","eardiam.hi35sp.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"eardiam.hi35w.csv","eardiam.hi35w.csv","M","plant","domestic","ear diameter","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
0.399569805888364,0,0.600430194111636,"earht.csv","earht.csv","M","plant","domestic","ear height","Zea mays","NSC","within","N","PSU"
1,0,0,"earlen.hi25sp.csv","earlen.hi25sp.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
0.299413345356523,0,0.700586654643477,"earlen.hi25w.csv","earlen.hi25w.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi26sp.csv","earlen.hi26sp.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi26w.csv","earlen.hi26w.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi27sp.csv","earlen.hi27sp.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi27w.csv","earlen.hi27w.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi28sp.csv","earlen.hi28sp.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi28w.csv","earlen.hi28w.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi29w.csv","earlen.hi29w.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi30w.csv","earlen.hi30w.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi31w.csv","earlen.hi31w.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi32w.csv","earlen.hi32w.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi33sp.csv","earlen.hi33sp.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi33w.csv","earlen.hi33w.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi34w.csv","earlen.hi34w.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi35sp.csv","earlen.hi35sp.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"earlen.hi35w.csv","earlen.hi35w.csv","M","plant","domestic","ear length ","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
0.44335898664775,0,0.55664101335225,"early.fecund.csv","early.fecund.csv","LH","animal","lab","early fecundity","Drosophila madeirensis, Drosophila subobscura","XY","between","Y","standard"
1,0,0,"ears.hi25sp.csv","ears.hi25sp.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"ears.hi25w.csv","ears.hi25w.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"ears.hi26sp.csv","ears.hi26sp.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"ears.hi26w.csv","ears.hi26w.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"ears.hi27sp.csv","ears.hi27sp.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"ears.hi27w.csv","ears.hi27w.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
NA,NA,NA,"ears.hi28sp.csv","ears.hi28sp.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
0.125837178732187,0.363089476308591,0.511073344959222,"ears.hi28w.csv","ears.hi28w.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"ears.hi29w.csv","ears.hi29w.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"ears.hi30w.csv","ears.hi30w.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"ears.hi31w.csv","ears.hi31w.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"ears.hi32w.csv","ears.hi32w.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
NA,NA,NA,"ears.hi33sp.csv","ears.hi33sp.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"ears.hi33w.csv","ears.hi33w.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"ears.hi34w.csv","ears.hi34w.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"ears.hi35sp.csv","ears.hi35sp.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
1,0,0,"ears.hi35w.csv","ears.hi35w.csv","LH","plant","domestic","number of ears per plant","Zea mays, Zea diploperennis Iltis","NSC","between","N","PSU"
0,1,0,"eFL.ME.high.csv","eFL.ME.high.csv","LH","animal","wild","fitness at high density of food","Wyeomyia smithii","XY","within","Y","PSU"
NA,NA,NA,"eFL.ME.low.csv","eFL.ME.low.csv","LH","animal","wild","fitness at low density of food","Wyeomyia smithii","XY","within","Y","PSU"
NA,NA,NA,"eFL.wFL.high.csv","eFL.wFL.high.csv","LH","animal","wild","fitness at high density of food","Wyeomyia smithii","XY","within","Y","PSU"
0,0,1,"eFL.wFL.low.csv","eFL.wFL.low.csv","LH","animal","wild","fitness at low density of food","Wyeomyia smithii","XY","within","Y","PSU"
1,0,0,"eggbody69.csv","eggbody69.csv","LH","animal","wild","number of eggs per unit body weight","rainbow trout","XY","within","Y","PSU"
0.599268145904479,0,0.400731854095521,"eggbody71.csv","eggbody71.csv","LH","animal","wild","number of eggs per unit body weight","rainbow trout","XY","within","Y","PSU"
0.700226347850637,0,0.299773652149363,"eggdisp.BF.csv","eggdisp.BF.csv","LH","animal","wild","egg dispersal","Callosobruchus maculatus","XY","within","Y","cmat"
1,0,0,"eggdisp.cowpeaA.csv","eggdisp.cowpeaA.csv","LH","animal","wild","egg dispersal","Callosobruchus maculatus","XY","within","Y","cmat"
0.809012328217168,0,0.190987671782832,"eggdisp.cowpeaB.csv","eggdisp.cowpeaB.csv","LH","animal","wild","egg dispersal","Callosobruchus maculatus","XY","within","Y","cmat"
1,0,0,"eggdisp.cowpeaC.csv","eggdisp.cowpeaC.csv","LH","animal","wild","egg dispersal","Callosobruchus maculatus","XY","within","Y","cmat"
0,0,1,"eggnum69.csv","eggnum69.csv","LH","animal","wild","egg number","rainbow trout","XY","within","Y","PSU"
1,0,0,"eggnum71.csv","eggnum71.csv","LH","animal","wild","egg number","rainbow trout","XY","within","Y","PSU"
1,0,0,"eggplant-anthocy1.csv       ","eggplant-anthocy1.csv       ","M","plant","domestic","anthocyanin content","Solanum melongena","NSC","within","Y","PSU"
0.173331067269739,0,0.826668932730261,"eggplant-anthocy2.csv","eggplant-anthocy2.csv","M","plant","domestic","anthocyanin content","Solanum melongena","NSC","within","Y","PSU"
0,1,0,"eggplant-anthocy3.csv       ","eggplant-anthocy3.csv       ","M","plant","domestic","anthocyanin content","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-anthocy4.csv       ","eggplant-anthocy4.csv       ","M","plant","domestic","anthocyanin content","Solanum melongena","NSC","within","Y","PSU"
0,0,1,"eggplant-ascorbic.acid1.csv ","eggplant-ascorbic.acid1.csv ","M","plant","domestic","ascorbic acid content","Solanum melongena","NSC","within","Y","PSU"
0.083421581273361,0.344564111247944,0.572014307478695,"eggplant-ascorbic.acid2.csv ","eggplant-ascorbic.acid2.csv ","M","plant","domestic","ascorbic acid content","Solanum melongena","NSC","within","Y","PSU"
0.0825014147448932,0,0.917498585255107,"eggplant-ascorbic.acid3.csv ","eggplant-ascorbic.acid3.csv ","M","plant","domestic","ascorbic acid content","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-ascorbic.acid4.csv ","eggplant-ascorbic.acid4.csv ","M","plant","domestic","ascorbic acid content","Solanum melongena","NSC","within","Y","PSU"
0,0.488065386885536,0.511934613114464,"eggplant-dry.matter1.csv    ","eggplant-dry.matter1.csv    ","M","plant","domestic","dry matter content","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-dry.matter2.csv    ","eggplant-dry.matter2.csv    ","M","plant","domestic","dry matter content","Solanum melongena","NSC","within","Y","PSU"
0,0.621989807224322,0.378010192775678,"eggplant-dry.matter3.csv    ","eggplant-dry.matter3.csv    ","M","plant","domestic","dry matter content","Solanum melongena","NSC","within","Y","PSU"
0,0,1,"eggplant-dry.matter4.csv    ","eggplant-dry.matter4.csv    ","M","plant","domestic","dry matter content","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-glyco1.csv         ","eggplant-glyco1.csv         ","M","plant","domestic","glycoalkaloid content","Solanum melongena","NSC","within","Y","PSU"
0,0,1,"eggplant-glyco2.csv         ","eggplant-glyco2.csv         ","M","plant","domestic","glycoalkaloid content","Solanum melongena","NSC","within","Y","PSU"
0,0,1,"eggplant-glyco3.csv         ","eggplant-glyco3.csv         ","M","plant","domestic","glycoalkaloid content","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-glyco4.csv         ","eggplant-glyco4.csv         ","M","plant","domestic","glycoalkaloid content","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-oil.content1.csv   ","eggplant-oil.content1.csv   ","M","plant","domestic","oil content in seeds","Solanum melongena","NSC","within","Y","PSU"
0.107551487414191,0.51258581235698,0.379862700228829,"eggplant-oil.content2.csv   ","eggplant-oil.content2.csv   ","M","plant","domestic","oil content in seeds","Solanum melongena","NSC","within","Y","PSU"
0,0.509598378861209,0.490401621138791,"eggplant-oil.content3.csv   ","eggplant-oil.content3.csv   ","M","plant","domestic","oil content in seeds","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-oil.content4.csv   ","eggplant-oil.content4.csv   ","M","plant","domestic","oil content in seeds","Solanum melongena","NSC","within","Y","PSU"
0,0,1,"eggplant-phenol1.csv        ","eggplant-phenol1.csv        ","M","plant","domestic","total phenol content","Solanum melongena","NSC","within","Y","PSU"
0,0.291646607892911,0.708353392107089,"eggplant-phenol2.csv        ","eggplant-phenol2.csv        ","M","plant","domestic","total phenol content","Solanum melongena","NSC","within","Y","PSU"
0,0,1,"eggplant-phenol3.csv        ","eggplant-phenol3.csv        ","M","plant","domestic","total phenol content","Solanum melongena","NSC","within","Y","PSU"
0,0,1,"eggplant-phenol4.csv        ","eggplant-phenol4.csv        ","M","plant","domestic","total phenol content","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-polyphenol.oxi1.csv","eggplant-polyphenol.oxi1.csv","M","plant","domestic","polyphenol oxidase activity","Solanum melongena","NSC","within","Y","PSU"
0,0,1,"eggplant-polyphenol.oxi2.csv","eggplant-polyphenol.oxi2.csv","M","plant","domestic","polyphenol oxidase activity","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-polyphenol.oxi3.csv","eggplant-polyphenol.oxi3.csv","M","plant","domestic","polyphenol oxidase activity","Solanum melongena","NSC","within","Y","PSU"
0.138941899119052,0,0.861058100880948,"eggplant-polyphenol.oxi4.csv","eggplant-polyphenol.oxi4.csv","M","plant","domestic","polyphenol oxidase activity","Solanum melongena","NSC","within","Y","PSU"
0,0,1,"eggplant-reduce.sugar1.csv  ","eggplant-reduce.sugar1.csv  ","M","plant","domestic","reducing sugars","Solanum melongena","NSC","within","Y","PSU"
0,0.747112375491049,0.252887624508951,"eggplant-reduce.sugar2.csv  ","eggplant-reduce.sugar2.csv  ","M","plant","domestic","reducing sugars","Solanum melongena","NSC","within","Y","PSU"
0,0.507492562133331,0.492507437866669,"eggplant-reduce.sugar3.csv  ","eggplant-reduce.sugar3.csv  ","M","plant","domestic","reducing sugars","Solanum melongena","NSC","within","Y","PSU"
0,0,1,"eggplant-reduce.sugar4.csv  ","eggplant-reduce.sugar4.csv  ","M","plant","domestic","reducing sugars","Solanum melongena","NSC","within","Y","PSU"
0,0,1,"eggplant-seed.weight1.csv   ","eggplant-seed.weight1.csv   ","LH","plant","domestic","seed weight","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-seed.weight2.csv   ","eggplant-seed.weight2.csv   ","LH","plant","domestic","seed weight","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-seed.weight3.csv   ","eggplant-seed.weight3.csv   ","LH","plant","domestic","seed weight","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-seed.weight4.csv   ","eggplant-seed.weight4.csv   ","LH","plant","domestic","seed weight","Solanum melongena","NSC","within","Y","PSU"
0,0.368767948543047,0.631232051456953,"eggplant-soluble.sugar1.csv ","eggplant-soluble.sugar1.csv ","M","plant","domestic","total soluble sugars","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-soluble.sugar2.csv ","eggplant-soluble.sugar2.csv ","M","plant","domestic","total soluble sugars","Solanum melongena","NSC","within","Y","PSU"
0,0,1,"eggplant-soluble.sugar3.csv ","eggplant-soluble.sugar3.csv ","M","plant","domestic","total soluble sugars","Solanum melongena","NSC","within","Y","PSU"
NA,NA,NA,"eggplant-soluble.sugar4.csv","eggplant-soluble.sugar4.csv","M","plant","domestic","total soluble sugars","Solanum melongena","NSC","within","Y","PSU"
0,0,1,"eggs.hatched1.csv","eggs.hatched1.csv","LH","animal","wild","number of eggs hatched","darter fishes","NSC","between","Y","standard"
0.514466282947682,0,0.485533717052318,"eggs.laid.csv","eggs.laid.csv","LH","animal","lab","% of eggs laid on mushrooms relative to tomatoes","Drosophila tripunctata","XY","within","Y","standard"
0,0.445180225013251,0.554819774986749,"eggsize69.csv","eggsize69.csv","LH","animal","wild","egg size","rainbow trout","XY","within","Y","PSU"
NA,NA,NA,"eggsize71.csv","eggsize71.csv","LH","animal","wild","egg size","rainbow trout","XY","within","Y","PSU"
0,0.407310720174226,0.592689279825774,"eggvol69.csv","eggvol69.csv","LH","animal","wild","egg volume ","rainbow trout","XY","within","Y","PSU"
NA,NA,NA,"eggvol71.csv","eggvol71.csv","LH","animal","wild","egg volume ","rainbow trout","XY","within","Y","PSU"
0.0315822864280097,0.33657372834872,0.63184398522327,"eucalyptus-dbh.ridgley.csv","eucalyptus-dbh.ridgley.csv","M","plant","domestic","diameter at breast height","Eucalyptus globulus, Eucalyptus nitens","NSC","between","N","PSU"
0,0,1,"eucalyptus-dbh.tyenna.csv","eucalyptus-dbh.tyenna.csv","M","plant","domestic","diameter at breast height","Eucalyptus globulus, Eucalyptus nitens","NSC","between","N","PSU"
0,0,1,"eucalyptus-surv.ridgley.csv","eucalyptus-surv.ridgley.csv","LH","plant","domestic","percent survival","Eucalyptus globulus, Eucalyptus nitens","NSC","between","N","PSU"
0.0444571685399146,0.337484363691228,0.618058467768857,"eucalyptus-surv.tyenna.csv","eucalyptus-surv.tyenna.csv","LH","plant","domestic","percent survival","Eucalyptus globulus, Eucalyptus nitens","NSC","between","N","PSU"
0.0646179385364184,0,0.935382061463581,"eukalyptus2-20.growth.csv","eukalyptus2-20.growth.csv","LH","plant","domestic","20 year growth of survivors","Eucalyptus","NSC","between","Y","standard"
0,0,1,"eukalyptus2-20.rep.csv","eukalyptus2-20.rep.csv","LH","plant","domestic","proportion of survivors reproductive","Eucalyptus","NSC","between","Y","standard"
0.0812636963249053,0,0.918736303675095,"eukalyptus2-20.surv.csv","eukalyptus2-20.surv.csv","LH","plant","domestic","20 year survival","Eucalyptus","NSC","between","Y","standard"
0.10340594367802,0.332825826521747,0.563768229800233,"eukalyptus2-germ.success.csv","eukalyptus2-germ.success.csv","LH","plant","domestic","germination success","Eucalyptus","NSC","between","N","standard"
0.082648411590985,0.201941845660849,0.715409742748165,"eukalyptus2-germ.time.csv","eukalyptus2-germ.time.csv","LH","plant","domestic","germination time","Eucalyptus","NSC","between","N","standard"
NA,NA,NA,"eukalyptus2-nurs.surv.csv","eukalyptus2-nurs.surv.csv","LH","plant","domestic","nursery survival at 6 months","Eucalyptus","NSC","between","N","standard"
0.159504958623469,0.341899715219408,0.498595326157122,"eukalyptus2-seed.set.csv","eukalyptus2-seed.set.csv","LH","plant","domestic","seed set","Eucalyptus","NSC","between","N","standard"
0.896689376557834,0.103310623442166,0,"eyesize.csv","eyesize.csv","M","animal","lab","eye-ball size","Astyanax","NSC","within","Y","PSU"
1,0,0,"FA.dros.csv","FA.dros.csv","M","animal","lab","fluctuating asymmetry","Drosophila falleni","XY","within","Y","standard"
0,0,1,"faba-been-daystoflower1.csv","faba-been-daystoflower1.csv","LH","plant","domestic","days to flower","Vicia faba","NSC","within","Y","PSU"
0.236380356145028,0,0.763619643854972,"faba-been-daystoflower2.csv","faba-been-daystoflower2.csv","LH","plant","domestic","days to flower","Vicia faba","NSC","within","Y","PSU"
NA,NA,NA,"faba-been-harvest-index1.csv","faba-been-harvest-index1.csv","LH","plant","domestic","harvest index","Vicia faba","NSC","within","Y","PSU"
0,0.564226816158545,0.435773183841455,"faba-been-harvest-index2.csv","faba-been-harvest-index2.csv","LH","plant","domestic","harvest index","Vicia faba","NSC","within","Y","PSU"
0.0613483495821149,0.520472461674795,0.41817918874309,"faba-been-k-seed-weight1.csv","faba-been-k-seed-weight1.csv","LH","plant","domestic","seed weight","Vicia faba","NSC","within","Y","PSU"
0.0979113283942749,0,0.902088671605725,"faba-been-k-seed-weight2.csv","faba-been-k-seed-weight2.csv","LH","plant","domestic","seed weight","Vicia faba","NSC","within","Y","PSU"
0.0168031753383395,0.888688461406026,0.0945083632556349,"faba-been-num-branches1.csv","faba-been-num-branches1.csv","M","plant","domestic","number of branches","Vicia faba","NSC","within","Y","PSU"
0,1,0,"faba-been-num-branches2.csv","faba-been-num-branches2.csv","M","plant","domestic","number of branches","Vicia faba","NSC","within","Y","PSU"
0,0.531367641571521,0.468632358428479,"faba-been-num-pods1.csv","faba-been-num-pods1.csv","LH","plant","domestic","number of pods","Vicia faba","NSC","within","Y","PSU"
NA,NA,NA,"faba-been-num-pods2.csv","faba-been-num-pods2.csv","LH","plant","domestic","number of pods","Vicia faba","NSC","within","Y","PSU"
0.0415866683852074,0.564201687199742,0.394211644415051,"faba-been-num-seeds1.csv","faba-been-num-seeds1.csv","LH","plant","domestic","number of seeds","Vicia faba","NSC","within","Y","PSU"
NA,NA,NA,"faba-been-num-seeds2.csv","faba-been-num-seeds2.csv","LH","plant","domestic","number of seeds","Vicia faba","NSC","within","Y","PSU"
0,0,1,"faba-been-plantheight1.csv","faba-been-plantheight1.csv","M","plant","domestic","plant height","Vicia faba","NSC","within","Y","PSU"
0.136407390520348,0,0.863592609479652,"faba-been-plantheight2.csv","faba-been-plantheight2.csv","M","plant","domestic","plant height","Vicia faba","NSC","within","Y","PSU"
NA,NA,NA,"faba-been-seedyield1.csv","faba-been-seedyield1.csv","LH","plant","domestic","seed yield","Vicia faba","NSC","within","Y","PSU"
0,0.593145384010783,0.406854615989217,"faba-been-seedyield2.csv","faba-been-seedyield2.csv","LH","plant","domestic","seed yield","Vicia faba","NSC","within","Y","PSU"
NA,NA,NA,"faba-been-yieldplant1.csv","faba-been-yieldplant1.csv","LH","plant","domestic","yield per plant","Vicia faba","NSC","within","Y","PSU"
NA,NA,NA,"faba-been-yieldplant2.csv","faba-been-yieldplant2.csv","LH","plant","domestic","yield per plant","Vicia faba","NSC","within","Y","PSU"
0.0377885414768116,0.252975859092184,0.709235599431004,"fem.num.csv","fem.num.csv","LH","plant","wild","number of females","Silene latifolia, Silene diclinis","XY","between","Y","standard"
1,0,0,"flight.time.csv","flight.time.csv","M","animal","lab","flight time","Drosophila melanogaster","XY","within","Y","standard"
0.613036388867471,0,0.386963611132529,"flower.30x19.csv","flower.30x19.csv","LH","plant","domestic","days to flower","Vigna sesquipedalis","NSC","within","N","PSU"
0.447111267696661,0.552888732303339,0,"flower.30x7.csv","flower.30x7.csv","LH","plant","domestic","days to flower","Vigna sesquipedalis","NSC","within","N","PSU"
0.0366132723112128,0.455377574370709,0.508009153318078,"flower.30x8.csv","flower.30x8.csv","LH","plant","domestic","days to flower","Vigna sesquipedalis","NSC","within","N","PSU"
1,0,0,"flower.7x8.csv","flower.7x8.csv","LH","plant","domestic","days to flower","Vigna sesquipedalis","NSC","within","N","PSU"
0.28561719890729,0.71438280109271,0,"flower.day1.csv","flower.day1.csv","LH","plant","domestic","number of days taken to flower","Solanum melongena","NSC","within","N","PSU"
NA,NA,NA,"flower.day2.csv","flower.day2.csv","LH","plant","domestic","number of days taken to flower","Solanum melongena","NSC","within","N","PSU"
