"","tree","fusion","fission","p"
"11889",24,6.92740433685766,11.9068077533875,-382.705722206561
"11890",24,8.09878315405204,14.2732905106669,-382.067506260198
"11891",24,10.9825596407512,15.4815497671337,-385.405445191469
"11892",24,7.03837414054402,12.6253860571053,-384.105867757012
"11893",24,7.11430637512585,13.2736217847156,-384.31429333316
"11894",24,7.27654177670174,12.7331010554887,-386.37384272838
"11895",24,6.9383988529335,14.3463638696584,-384.381159330471
"11896",24,9.59305225927068,14.3074481766749,-383.420183386579
"11897",24,9.85114229069766,14.5906262045278,-382.837085255164
"11898",24,8.26847335389742,17.6900340847243,-385.712635537702
"11899",24,9.7011937568089,16.1489243375713,-383.2915608955
"11900",24,6.62679732136084,12.4065428122858,-383.072689077177
"11901",24,8.91289066540492,10.2353483233565,-386.568062702739
"11902",24,8.19036922987173,12.5502645118848,-383.917214029731
"11903",24,7.75664778481619,13.1792020489495,-384.009625623172
"11904",24,7.51795131411757,14.2626612516375,-385.75326331885
"11905",24,6.33078006334706,16.1649921038379,-386.27667332986
"11906",24,8.76911551397351,10.2963453491367,-384.541017842297
"11907",24,8.7917789856815,12.1018379087794,-385.505872430719
"11908",24,10.2430116602505,11.5527109686496,-387.814338605384
"11909",24,10.9663138916357,10.285428498745,-389.886459751237
"11910",24,8.40867812381962,10.7127546322219,-383.908508789296
"11911",24,7.70265816198552,15.1320076091877,-383.064985171019
"11912",24,6.75466711030484,13.0094084766782,-383.56010391509
"11913",24,7.4375231264843,14.5821293791302,-383.453759536066
"11914",24,7.72986570259482,12.3144110007299,-382.939250635318
"11915",24,8.22213063569856,12.4489099912537,-382.863638178561
"11916",24,8.03057840180052,14.9639638704138,-383.498761923832
"11917",24,9.6020934025162,13.9709060702394,-384.554192846035
"11918",24,9.19505225825219,13.9848381941512,-383.592865049747
"11919",24,9.90877485434688,14.7712570484597,-385.177974439773
"11920",24,6.89354918351064,12.2153090033321,-382.423959280142
"11921",24,6.10956135286179,14.4747969430316,-385.898540028628
"11922",24,5.96667884709353,13.807869476548,-384.923885813149
"11923",24,9.17009065950652,10.4191124830504,-384.736113701232
"11924",24,8.34286148517211,17.6041923553632,-385.953299860253
"11925",24,6.72887014638457,14.1283991892274,-385.2419418705
"11926",24,6.09947815930388,12.5840790949924,-384.19134629096
"11927",24,7.64564738910641,13.4423010672473,-384.689399541361
"11928",24,7.17665180381616,11.0214522150096,-384.230769080923
"11929",24,8.46860644562745,10.8939869042859,-387.599717151656
"11930",24,7.55449612313683,17.0940837336426,-386.419652917397
"11931",24,7.86236950036272,16.8020130698701,-384.659471023661
"11932",24,9.65509526724741,10.7451450027483,-386.063314043789
"11933",24,8.97649151105745,15.3538996690972,-385.381392516653
"11934",24,13.6112359157492,9.89462449718565,-391.736351162711
"11935",24,13.7754073593016,10.716720109227,-392.648701537895
"11936",24,6.03967187956836,12.7503827862316,-388.560017661677
"11937",24,8.71277291121896,10.3514215848735,-386.824864942293
"11938",24,7.06858461637449,12.5059723837591,-382.856626088158
"11939",24,5.54818194674249,10.0898365883451,-386.848025003956
"11940",24,6.18142576438588,15.4235256482213,-385.483916010845
"11941",24,8.89998996045552,10.0639977713266,-384.446646582355
"11942",24,8.88776071412007,9.64098183187217,-386.035637036826
"11943",24,8.96915257588713,16.5593818236586,-385.434083403728
"11944",24,7.64187556210095,12.3384605435465,-382.073962260801
"11945",24,7.97460749542939,13.2808165637592,-382.127295747367
"11946",24,7.78219130537705,13.3491906769274,-381.692109905848
"11947",24,8.08804332810905,16.4345719115239,-384.817905466667
"11948",24,7.47484754032537,14.60977741071,-386.491593809651
"11949",24,4.3624235275006,12.6988113641273,-395.040219162652
"11950",24,7.30092779857911,12.8928774907404,-389.417196348617
"11951",24,7.28703380941421,14.9172447283748,-384.988382732087
"11952",24,9.37614387034562,14.6921611168244,-385.116351816216
"11953",24,10.1475093981193,16.844573900347,-385.429235463828
"11954",24,9.26301107383457,18.3244866800198,-387.511592524504
"11955",24,7.00802776521996,11.2407668696731,-385.794004022002
"11956",24,7.27975429315959,14.4096595335416,-384.220465627054
"11957",24,6.61155163143347,15.4377096531558,-384.937998475751
"11958",24,12.8397258390467,11.4596536461485,-389.239081977188
"11959",24,5.68873423238223,12.0909057293045,-384.686732440691
"11960",24,7.29465286962389,12.464156522452,-384.80297453424
"11961",24,8.45386237100088,13.0565149357638,-384.00894596768
"11962",24,8.08686477921774,13.6064180256559,-385.622925929257
"11963",24,6.12019813401164,13.1918497898838,-383.610497801863
"11964",24,6.56118495273027,10.987704103983,-384.630539854259
"11965",24,8.30721270164865,10.0967495578859,-385.588255620725
"11966",24,8.67250342453067,9.24692010187134,-386.564609969603
"11967",24,7.81043502026847,11.3390526110127,-386.187611110469
"11968",24,9.20303509112073,12.6532812810554,-384.809726480128
"11969",24,9.30583348194642,14.5144328512257,-385.081904839513
"11970",24,4.9677750274474,13.2040083201309,-387.98541103111
"11971",24,9.34581966160509,12.23991327658,-384.653316104534
"11972",24,6.25506146340252,16.9010901002036,-387.161396532081
"11973",24,6.1834765608059,12.7419331244785,-382.638315419918
"11974",24,8.25704990521594,15.1419870383948,-383.186864679542
"11975",24,7.17710375648434,14.0146792218123,-383.894308582685
"11976",24,8.3006747917241,12.4104848555529,-384.162230585724
"11977",24,5.13234604090353,15.3001929358073,-385.666411122661
"11978",24,6.80887611052469,15.6167036608884,-385.397317065742
"11979",24,6.20697680481242,11.5738765256158,-384.149721888117
"11980",24,7.24592612556379,12.5682796126907,-382.899663361468
"11981",24,5.79177856235069,13.776942232399,-384.809007258112
"11982",24,9.78230074219285,11.3425965785659,-385.108552420432
"11983",24,7.32278371314133,14.3702656063197,-384.419462753018
"11984",24,5.19606460418015,10.8909386199436,-386.752689341571
"11985",24,5.97683664152627,12.4031428942742,-385.650771863276
"11986",24,5.90185543807527,13.6814814233236,-384.452819972604
"11987",24,9.29075960543442,14.124560818309,-384.571680554433
"11988",24,10.564901725074,12.5018965178171,-383.914638104766
"11989",24,9.22884058327268,12.5019302520504,-384.524635607099
"11990",24,7.71179802750465,13.3366415428015,-383.325230165198
"11991",24,6.41958649776545,13.836838529781,-383.889503942765
"11992",24,5.00567313627984,14.2322247899116,-386.296081348695
"11993",24,5.48955110443741,12.362244077853,-385.288298553629
"11994",24,8.42624000743222,10.1866690695539,-385.39074531754
"11995",24,7.64448590362402,11.0304628374393,-387.26971686955
"11996",24,7.29874929387796,12.4718764415079,-384.68500391964
"11997",24,7.40118065817478,14.2161120168276,-385.074277920468
"11998",24,8.7696142518364,13.5033757902425,-386.215386430694
"11999",24,5.92374414334405,12.6368278545618,-385.501986216165
"12000",24,7.32733227620346,11.9339922526319,-383.275906134437
"12001",25,9.86370907857865,3.58453081447736,-407.857357011609
"12002",25,21.3693435957305,4.50103131209398,-404.448746009489
"12003",25,21.4845038497005,4.29634272446091,-399.461046287062
"12004",25,16.3960639026394,3.7589609541729,-400.439707082041
"12005",25,14.9923842743071,4.06411772017271,-399.510143361392
"12006",25,16.6283244736894,9.34721333011872,-395.374887530317
"12007",25,15.2335110904435,5.97097097919395,-390.764381038519
"12008",25,6.24072664129079,14.0591159434628,-384.113055396479
"12009",25,5.88555792139379,15.9342361250776,-385.156499603873
"12010",25,8.45566301500886,10.5349092792854,-386.593198228881
"12011",25,8.91407994308179,13.9184958025807,-385.539647813151
"12012",25,8.8396943943042,10.8461555650155,-384.622538968973
"12013",25,7.63440661650234,11.4974636710072,-384.610138827654
"12014",25,6.77955432483162,11.0201004187271,-383.756632184976
"12015",25,5.13175942352048,10.3715863044004,-385.738885106346
"12016",25,10.4884247903779,13.8192619177397,-383.948294199414
"12017",25,10.8013181019407,11.7413286519604,-385.522076384501
"12018",25,6.51417584013104,11.2320799062207,-386.378918406967
"12019",25,6.99549725167627,10.1884879363526,-387.681150955949
"12020",25,7.92071070480799,17.0321956434735,-389.368011486921
"12021",25,7.77221942906899,10.1880587686818,-386.597957355968
"12022",25,5.98671876263744,13.2593391264156,-384.359319720606
"12023",25,8.89783555581427,12.2569885135476,-385.966312063443
"12024",25,9.69414113630984,12.6499679251252,-385.361944235928
"12025",25,7.83987557332919,11.3119158666793,-383.865276984006
"12026",25,6.80398969813176,14.7676589432937,-386.619309164665
"12027",25,8.04812845304446,15.3929188181896,-387.114796104278
"12028",25,9.57380305643279,12.306579840198,-385.808137243825
"12029",25,10.2121110363268,11.8140575612823,-384.133222294558
"12030",25,5.99301208499526,10.9080295999185,-387.864448708838
"12031",25,8.17274062987959,12.9553000769727,-391.613470498623
"12032",25,8.62741607728603,13.7385979183549,-389.115542520111
"12033",25,8.61363475829783,12.5678758795574,-389.008842482897
"12034",25,6.75678761239325,9.65253606494533,-386.793416353851
"12035",25,8.09716976202284,15.406576855003,-386.060085237937
"12036",25,5.48105621863056,14.4634913685127,-386.180687018136
"12037",25,8.05377853561741,10.9280058664333,-387.212407623442
"12038",25,6.42838735867494,10.6527155439063,-385.510033003708
"12039",25,8.60253425224889,11.5503403729168,-386.758988351672
"12040",25,8.65744556147071,12.2069921121802,-389.497058748607
"12041",25,9.20305857672844,14.6828438523829,-383.840403093626
"12042",25,7.61710240176277,14.0882418510704,-382.695996265686
"12043",25,8.08001800475524,14.2397386571837,-384.79406957095
"12044",25,7.96424028823756,11.4947418896083,-385.908334886085
"12045",25,5.44322047105913,11.2599138031482,-387.228827420784
"12046",25,6.77043989049425,15.7116372557206,-386.990741530581
"12047",25,5.43615010739983,13.9824547720999,-388.212016851988
"12048",25,5.64859987169082,16.0234994758695,-388.956800575682
"12049",25,9.33765798404479,12.5571650550782,-386.119955929657
"12050",25,5.9644621765753,14.460103022521,-383.48246750234
"12051",25,8.93390212862089,10.9859448223188,-387.922974636626
"12052",25,7.03848897010449,12.2692407716508,-385.597786585404
"12053",25,8.97802594313957,11.6599470715695,-383.296477100991
"12054",25,5.98629283197431,12.7630110850565,-383.872345866103
"12055",25,8.73188710746173,13.2974133036638,-384.347056093674
"12056",25,6.58394187579645,13.9221431595185,-383.490935331285
"12057",25,8.39671434583514,13.6598672503588,-382.491434315122
"12058",25,8.19076712967374,11.6802296159664,-382.978912115447
"12059",25,7.55986148428731,11.1077804187664,-383.949255575536
"12060",25,7.8272110215787,14.2271329317072,-384.047111863873
"12061",25,8.42818678195401,14.8486145556919,-383.812178348791
"12062",25,8.04844286829592,13.7858341798405,-383.037050258042
"12063",25,7.07429622133285,12.4248129614588,-383.976474305555
"12064",25,7.56269794377869,13.6924025248016,-383.482239690629
"12065",25,8.31889031394448,12.3433536606701,-385.481906633863
"12066",25,7.88208761626741,10.5273175888968,-386.572971865333
"12067",25,8.28792060953042,13.0665589986784,-386.560614664234
"12068",25,8.82733085421808,11.8348894163227,-383.448047618299
"12069",25,10.7947393653175,12.9455417245405,-385.209960849239
"12070",25,9.20993548474997,15.2624575494243,-382.778863872823
"12071",25,9.36467682378643,14.5320403889386,-384.681079415543
"12072",25,7.08883589910415,11.5780233923669,-383.554653023174
"12073",25,7.97577405878107,9.98766542691045,-384.832664705519
"12074",25,6.45515691462588,10.2501323737087,-390.601698947662
"12075",25,5.33823722153513,13.2915086737102,-387.380767143046
"12076",25,5.75835749607417,13.4771591812494,-384.57004864285
"12077",25,6.73789376730776,12.1899724758143,-384.096064906551
"12078",25,6.84308894029808,13.5456319514332,-383.926398781646
"12079",25,7.39370405512457,12.3455796308515,-382.371595677538
"12080",25,8.48042844428378,14.1092790614677,-383.207865559204
"12081",25,7.67294977421377,15.4440715733931,-383.684085272662
"12082",25,6.97751300263372,13.0039531018482,-382.981713316303
"12083",25,8.17021360891023,12.5061044186168,-382.504170077332
"12084",25,6.42798933495188,15.3365999180495,-385.948535131608
"12085",25,7.37671550604965,15.7706933139418,-387.333950896908
"12086",25,6.57623897896133,10.6974802005236,-384.877936000173
"12087",25,8.76774926204032,9.17528071852327,-386.1795122339
"12088",25,11.3795517449233,14.5706026524224,-386.407056576146
"12089",25,4.0925023741148,11.412465984826,-386.657225080026
"12090",25,10.9579582834063,12.8185292792743,-385.94806974007
"12091",25,5.93982835355972,13.8572346501818,-383.312171010213
"12092",25,8.6223182015935,13.5895672663683,-384.044941078205
"12093",25,6.62000899208384,12.8309801852833,-384.035996686603
"12094",25,5.92039776101536,12.730238058875,-385.186111791164
"12095",25,7.23364128591816,12.2041516276486,-387.223697397792
"12096",25,7.52170488261938,11.1132834214244,-384.500952299936
"12097",25,6.33140051171525,13.2988049426857,-384.183026014801
"12098",25,5.64116139657107,13.6325928694751,-386.961582275293
"12099",25,11.8899876725114,14.5289035959216,-388.729826275072
"12100",25,2.63638023114115,14.2706766355236,-390.665028956126
"12101",25,10.9912214770178,11.7867581658769,-388.935558474165
"12102",25,6.34492209406619,13.5873453683633,-387.958765860736
"12103",25,7.65419031001231,11.0720748879511,-383.887504878081
"12104",25,7.62170857183858,11.0415164469607,-383.794703648966
"12105",25,5.9415572242878,15.6785913792471,-385.226794384591
"12106",25,10.9280317918845,10.0773570659412,-389.104877100138
"12107",25,11.6887788200639,8.31429741811241,-389.24519827616
"12108",25,9.02167290092123,10.5629896686211,-384.435824456736
"12109",25,8.65596337838708,13.98901413396,-383.529910955809
"12110",25,7.7910310698124,14.1305800708012,-383.152037167612
"12111",25,6.95402052443,12.1087094628637,-383.287416782631
"12112",25,8.84039143397099,12.1609719946097,-386.663736694447
"12113",25,5.85850023664186,11.3550923699766,-385.241502609818
"12114",25,6.24321057328988,12.491275198778,-383.894288479956
"12115",25,6.94353132353143,12.6733397122657,-383.803919992533
"12116",25,4.65686886837904,14.4112207181458,-386.754900909089
"12117",25,7.83984898865763,14.6616073599014,-384.230664444748
"12118",25,9.19932033578993,12.6707159055492,-383.5213533151
"12119",25,9.88582839692602,12.2113260769164,-383.118856036946
"12120",25,5.75321711240167,12.8589934731523,-384.1010587247
"12121",25,8.7770815519551,13.6629236402842,-383.607178009901
"12122",25,7.47635900245674,14.4110046611677,-384.887198688789
"12123",25,8.30916271751499,11.8450338856242,-383.716730163121
"12124",25,7.01101074951344,10.5792019333676,-387.189764002783
"12125",25,6.4762263655485,11.7317377144959,-384.773974617728
"12126",25,6.15730753420035,10.6008106357863,-384.244062710842
"12127",25,8.1693503298425,12.4736666591347,-382.500553257157
"12128",25,5.90701819109629,13.2268514112458,-383.170727375533
"12129",25,9.44494660547172,14.0532261925087,-385.957473583047
"12130",25,9.09600370327539,12.511950925771,-385.356042988244
"12131",25,6.72352466161088,12.0696716143388,-384.89231322947
"12132",25,8.29486433270495,14.9741178775077,-384.748099889952
"12133",25,8.39572062241953,15.2598615024993,-385.016090335658
"12134",25,10.4191422108584,13.3013043241324,-384.560943472242
"12135",25,7.38432755320429,14.8503786650404,-384.005814326077
"12136",25,9.82147188056326,13.4624747202894,-384.24150087537
"12137",25,7.19362740002211,11.7433585545011,-390.665381510617
"12138",25,7.38273852763327,12.7672003801514,-384.694394107775
"12139",25,9.28748373666948,13.6489832785459,-384.710178034835
"12140",25,6.95122045011176,10.1882070078521,-384.525576785018
"12141",25,7.24058401662056,11.5706335395573,-383.277315529978
"12142",25,6.65217591602524,13.7765549344176,-383.073509814776
"12143",25,7.59666691720859,14.5213146733155,-384.049800106394
"12144",25,7.89526789138224,11.1917252547168,-383.175682093938
"12145",25,9.74378094852407,14.9380882238143,-384.496308463195
"12146",25,10.4924095404205,18.1155977044987,-386.859950527151
"12147",25,9.36244183444548,15.3688088004345,-384.29733384524
"12148",25,6.6132971612193,13.8379386303805,-382.877465450097
"12149",25,10.1447602292322,11.7032222925082,-384.238912801611
"12150",25,9.93090414207852,12.144191906399,-383.762292040118
"12151",25,9.0126801614615,12.2662896616463,-386.154398413238
"12152",25,5.90367915830037,13.9904507352291,-383.860412997246
"12153",25,8.14141879105135,11.5886044928176,-383.447364905742
"12154",25,7.4758654919231,10.4299800860206,-384.743987603377
"12155",25,9.98356907457176,14.7720532527467,-384.727584775803
"12156",25,9.19258821341967,10.7038625245708,-384.749468520692
"12157",25,9.15878335567,13.2701673415904,-383.127324246497
"12158",25,10.9866320881032,12.3430373278802,-385.240433023394
"12159",25,4.02888483095582,11.4407835676025,-390.490998975774
"12160",25,9.9915808257132,12.8866718412383,-385.056366087526
"12161",25,4.80406013968016,15.6698491015603,-385.724187545052
"12162",25,8.09341381022378,11.7466700069243,-384.218520054362
"12163",25,6.10968296174165,10.7431918188638,-386.103946095231
"12164",25,10.1375200181475,12.3299553346227,-384.338667053297
"12165",25,6.28801584746157,12.422584661608,-383.896703248904
"12166",25,8.66277212230063,13.7809450791456,-385.621694230556
"12167",25,8.1280482693366,15.1224366282381,-384.288202560265
"12168",25,6.66654750639244,14.800219891867,-384.55396559723
"12169",25,7.14182695439554,13.0525686220772,-385.39326977299
"12170",25,3.89318110101582,12.9790454271722,-388.040145881305
"12171",25,6.22420756723592,13.4787943084541,-384.826477807466
"12172",25,4.4704527928849,12.3392292117762,-387.353906577327
"12173",25,7.94264597787,12.4986104052234,-388.500354766844
"12174",25,4.9233708556907,11.1148475148754,-387.464786224665
"12175",25,7.57216486659552,11.3817980095749,-387.722969638467
"12176",25,6.07299934952072,11.7255120710328,-385.520508783317
"12177",25,6.16410459020159,11.8971865647264,-385.201374032307
"12178",25,6.04204812183226,12.3816626797266,-385.722548375861
"12179",25,9.90317750283044,13.59855962203,-382.858436820952
"12180",25,8.83329750534197,14.4292020845519,-383.731391684676
"12181",25,8.50490906790497,15.398270956424,-386.389649443836
"12182",25,9.27724861874439,12.9872560394971,-383.830688074286
"12183",25,5.96352529485811,12.4634507971044,-383.72817416878
"12184",25,5.30168555908618,13.7024845152164,-384.511311293399
"12185",25,7.94903436657096,13.2628878332579,-382.407375167483
"12186",25,8.64990908814131,14.4508414255455,-382.854617623932
"12187",25,6.35260257452806,11.3686407389734,-385.189901616121
"12188",25,9.24065566257247,11.270360142151,-385.711033261152
"12189",25,9.56515056919599,14.3980931213486,-383.059108553235
"12190",25,8.94932914590089,14.3781015747671,-386.006691370012
"12191",25,6.30697128573763,14.2208229740697,-383.460955080085
"12192",25,8.20446260258068,14.0426233160226,-382.297044099765
"12193",25,9.49141509126106,13.4797859619809,-383.152548859091
"12194",25,10.0799715481456,15.3428686983804,-386.066962703564
"12195",25,5.92647374301396,10.5637589316671,-386.111430688408
"12196",25,10.1710048079518,11.6670862848846,-386.441906832032
"12197",25,10.4547553819131,10.5802110998215,-387.227980303453
"12198",25,5.93773853571473,11.2644748337343,-384.907969917247
"12199",25,8.4237006019025,13.4227160618305,-383.809739510222
"12200",25,6.8295188200576,11.9198903832184,-383.460705839165
"12201",25,8.87792021368748,12.5946772116931,-383.744375206204
"12202",25,7.20105325899794,12.5674804374453,-385.485089275866
"12203",25,7.70411918979304,11.0011357653304,-388.688306019967
"12204",25,5.85801705537319,12.7989074258252,-383.974474505457
"12205",25,6.24109647289579,16.0812861935197,-385.474103946169
"12206",25,8.89306365088302,16.3146641438782,-385.012446197715
"12207",25,7.06031631698641,15.6639550140576,-387.730551528005
"12208",25,8.56711976416588,9.7240267088485,-386.685049221372
"12209",25,11.7974447166051,9.37099889303283,-388.250752840834
"12210",25,8.87454692042889,8.96794301337786,-389.637650846697
"12211",25,9.32739251568711,17.583035452323,-385.682107145263
"12212",25,7.50869829313558,14.7019032231601,-383.665514544189
"12213",25,7.76896837699497,15.1981808081566,-383.402872740417
"12214",25,8.17455790879373,15.7020320332181,-385.770087784205
"12215",25,6.39451940441337,18.2544507854684,-389.54205032088
"12216",25,4.49697527262746,15.1491381348245,-385.370583859768
"12217",25,5.91825457341683,14.6430088891743,-384.094568378885
"12218",25,6.28234084929599,11.3370426667304,-383.812319044004
"12219",25,8.07449363218859,16.3020027418583,-384.941899144847
"12220",25,8.30448588381496,13.5761583653588,-382.210850556749
"12221",25,12.026069974363,14.4888832344922,-387.752109975372
"12222",25,7.30638167706537,14.3836231615087,-386.928235161322
"12223",25,7.5484176876383,12.3404551456368,-390.540106699048
"12224",25,6.87383195174911,12.1505352368782,-390.473185212502
"12225",25,8.53569076802804,15.6271533958149,-384.913658093946
"12226",25,6.69006744359534,11.7628362344397,-384.838829432188
"12227",25,5.55048416930434,10.4832845355762,-391.095628889798
"12228",25,9.85723342092793,14.3856789220458,-387.552904395544
"12229",25,9.03636250502058,15.3786648439676,-385.702911224985
"12230",25,7.60135445015141,13.7452279211941,-387.773669332045
"12231",25,8.28286632559555,13.6877376445655,-386.293073849858
"12232",25,7.96089413558475,14.2026654124022,-383.230751798438
"12233",25,7.22942890261293,15.7532358553764,-383.082770598256
"12234",25,9.36433818079686,11.8448564888606,-383.315393366572
"12235",25,9.04706486332488,14.5130945084113,-384.177787026145
"12236",25,9.79603565801396,11.5723516036181,-386.350508870288
"12237",25,6.60128637570631,14.3486356993112,-385.583300959186
"12238",25,7.55758026888208,12.4294002568004,-383.778730443046
"12239",25,7.83317917150513,13.0331970425956,-382.303353625787
"12240",25,6.5953610787083,11.0032980752262,-383.53781532365
"12241",25,7.86807855456291,13.2120163747186,-383.833874897051
"12242",25,4.45947325523674,13.7006857930322,-385.834963210464
"12243",25,5.05156324000584,12.611434353887,-386.487022768844
"12244",25,9.32972960535439,13.9717666184186,-384.722912620715
"12245",25,8.50329669793062,13.5728281672392,-383.180977812894
"12246",25,6.76849775308782,10.0811405847849,-385.745346738133
"12247",25,11.4417635473131,12.4824894686668,-388.59441955192
"12248",25,6.62402491949682,12.576133909322,-385.731729429829
"12249",25,6.56885831624717,11.3326376840256,-385.636061312376
"12250",25,8.66908479975853,13.1086183097953,-385.078167940842
"12251",25,8.98508087441305,16.4509994668357,-384.993680645793
"12252",25,8.69235782619565,15.5987600879852,-383.827518381916
"12253",25,8.57965592893493,15.8193199308671,-383.534362166878
"12254",25,8.10876913526689,11.6165453284363,-383.353859220897
"12255",25,5.76156030958836,14.7810826914481,-385.069831198052
"12256",25,5.53039770594073,14.0945319562377,-385.456506874192
"12257",25,5.89113077584901,12.7587391527607,-383.248756031962
"12258",25,8.86460374680538,14.6548405343706,-385.531586104031
"12259",25,9.47443886925656,13.9590596756902,-384.140254354282
"12260",25,6.8737840984077,15.0381209690163,-385.326337868846
"12261",25,7.04347037476323,16.2280914492139,-385.561322052659
"12262",25,6.49386647700648,13.4680354685518,-386.616192115072
"12263",25,7.72578405112202,12.4243686609996,-384.808937558139
"12264",25,8.6178537023975,12.7052584150634,-383.017437843779
"12265",25,9.52724292447079,13.035961038451,-383.743769271322
"12266",25,7.13633127163721,13.5967713836395,-386.316876815566
"12267",25,6.5729913805173,12.3108480861967,-383.781046471299
"12268",25,9.25296280482056,14.6501766825227,-382.359771810418
"12269",25,5.74866308305434,11.5249783297477,-384.328620497322
"12270",25,10.280338529245,11.3988411553403,-385.185079871367
"12271",25,8.23894400464147,17.1433536125209,-384.626438888062
"12272",25,5.71216097158704,10.413237202337,-386.051643365492
"12273",25,11.1615958882629,14.2369591145749,-387.045474361334
"12274",25,5.32103022525067,15.1732561682516,-389.978028993485
"12275",25,7.41951901637528,14.822504057528,-388.755916181705
"12276",25,5.64405983205223,12.287977166738,-386.396640832489
"12277",25,8.77273486933501,13.621362526897,-385.257554583008
"12278",25,8.15010130290568,13.7870639116273,-382.784122709509
"12279",25,7.7950829827752,13.5127624125551,-382.496790280022
"12280",25,7.4888018932183,16.3551240036413,-385.013032393718
"12281",25,10.3043818220562,10.6954659599934,-387.881689428955
"12282",25,8.04469870449782,8.82102907564483,-388.050930082436
"12283",25,9.04066185012461,8.96895606952016,-387.954805095024
"12284",25,8.55726651204243,11.1549624256068,-386.799696265238
"12285",25,10.7198082143832,11.8260100980917,-386.919819206953
"12286",25,7.87784873476716,16.7929131272589,-386.185168351957
"12287",25,7.34875780374222,11.4713458338819,-386.004996488451
"12288",25,6.47210949069603,12.9249844278355,-385.308264225869
"12289",25,5.36054570036444,13.435052178544,-384.626699010764
"12290",25,8.63166241121769,15.3776525860365,-384.715284734651
"12291",25,6.79647269329022,14.3213367803757,-385.307648730139
"12292",25,9.93435534741405,10.312571654035,-386.024157723005
"12293",25,9.58132461144861,18.4406017812986,-386.163581613726
"12294",25,9.29268235822226,15.7521788399748,-384.153673867386
"12295",25,8.26422304184446,13.2101052371511,-382.02624736457
"12296",25,7.80172934361249,13.5873905563978,-382.521644505439
"12297",25,7.48091356680003,13.7059388690588,-385.382547694286
"12298",25,8.02517697312043,13.6520614037093,-384.356523508898
"12299",25,7.21074755068978,15.6128796947574,-384.57280169248
"12300",25,10.2125588442392,14.8702906836711,-385.411154418045
"12301",25,7.81658268963542,13.2048870237386,-384.676403700218
"12302",25,9.94943529267421,12.983049256424,-387.601444318847
"12303",25,10.4931170989235,12.1103890912694,-386.720603221828
"12304",25,9.48423464706487,8.92894302305265,-387.785904524445
"12305",25,8.82827833626836,15.2767592656525,-384.615458771336
"12306",25,8.6816639589961,13.3327619563766,-383.932712590463
"12307",25,8.07308756617195,12.8335132596179,-384.259652937751
"12308",25,8.17959192390831,14.0065927299674,-382.600085558258
"12309",25,7.51488168231738,15.0616873983796,-384.101853538482
"12310",25,5.58147582253296,13.4997594959635,-384.054742566379
"12311",25,8.81035233849498,14.7302521376712,-382.910249537322
"12312",25,8.06364901263305,13.468688834368,-382.512049563395
"12313",25,5.51882969010157,11.6905564953009,-384.623352890025
"12314",25,9.68727174608041,15.3635513533629,-384.514500628719
"12315",25,7.91683681277611,18.1066497769765,-390.162302843225
"12316",25,8.66870952084654,18.5904128268127,-386.946336095179
"12317",25,8.06150929505825,8.32925005502935,-387.417875475711
"12318",25,7.26793388606844,12.1765121335942,-382.383168606277
"12319",25,4.71524120666973,12.1080941661467,-386.402081372206
"12320",25,9.82316585945882,9.99877758247887,-385.21538675443
"12321",25,8.13306254549796,11.511716570149,-386.705414830919
"12322",25,7.85822830966228,12.8628806597714,-384.13188129878
"12323",25,5.95590052707591,13.3624192670447,-383.052710397739
"12324",25,9.12563425522807,12.2065832008146,-384.488317318414
"12325",25,9.72087860853357,12.727002241491,-383.369556170185
"12326",25,10.346036751922,14.0954210114635,-384.74893151186
"12327",25,6.20120652707744,13.887388274021,-384.162343218655
"12328",25,5.23760797984471,11.5203856627176,-384.898661683695
"12329",25,7.46408247427363,12.4384041249388,-383.973850927154
"12330",25,8.42108053251975,13.7402279076618,-382.325166684528
"12331",25,7.465110076414,12.5989561595404,-384.549213621273
"12332",25,8.0149339843369,14.169299497018,-382.478342715562
"12333",25,7.03269468370064,12.3805538292849,-382.724979406708
"12334",25,6.94480104550851,14.126314939109,-382.5719203321
"12335",25,8.11482835706376,14.8350204953823,-384.654997087396
"12336",25,9.43990567652834,14.6686201649078,-383.038397728722
"12337",25,8.3122951812326,14.5104322547332,-383.863440657077
"12338",25,7.04766666919424,12.9877268470851,-384.132987452251
"12339",25,9.02973937823831,12.7380944268189,-383.914725548196
"12340",25,8.61932336355882,11.790785476608,-384.319192481515
"12341",25,7.35600464747085,15.5101377832499,-387.562997625678
"12342",25,6.92001131715416,11.5326555723671,-385.787602633372
"12343",25,7.37876665220193,17.2344628258972,-387.035140258234
"12344",25,8.1922070955718,11.3511034839985,-385.904308324731
"12345",25,6.53188034869248,15.4518149870193,-385.733728188199
"12346",25,9.32625437666364,15.139593465922,-383.412012846018
"12347",25,7.43501681785936,16.5968864881162,-385.938823970829
"12348",25,7.98668780119914,16.1032915134239,-387.192100298279
"12349",25,6.22189274106049,11.5455961504838,-384.865881934096
"12350",25,3.50081688967441,14.9133093009055,-387.646536704212
"12351",25,4.73310859909063,13.3952851317065,-385.509870215007
"12352",25,8.89589109297104,11.7874725777414,-384.863058198565
"12353",25,10.5014021016449,18.4367513338482,-387.019302478491
"12354",25,12.0430673366846,16.8861326152745,-386.714767423298
"12355",25,8.62414332772758,18.5759829328643,-389.0827735986
