"size","id","day","sex","food","incubator","temp"
170.607320278141,47,28,"male","corn",1,37
182.799971817044,47,29,"male","corn",1,37
196.702174036347,47,30,"male","corn",1,37
16.3528167434133,48,1,"male","wheat",1,37
19.3553529320088,48,2,"male","wheat",1,38
22.1354142119359,48,3,"male","wheat",1,38
25.6777211671621,48,4,"male","wheat",1,37
29.6176498376302,48,5,"male","wheat",1,37
33.5387560724298,48,6,"male","wheat",1,37
37.6558063617511,48,7,"male","wheat",1,37
41.685201125544,48,8,"male","wheat",1,37
45.6917422336252,48,9,"male","wheat",1,37
49.7852429714237,48,10,"male","wheat",1,37
54.5186614608601,48,11,"male","wheat",1,37
59.1680016403206,48,12,"male","wheat",1,37
63.9329758219785,48,13,"male","wheat",1,37
68.6696993591829,48,14,"male","wheat",1,37
73.0643290759391,48,15,"male","wheat",1,36
78.3586147028056,48,16,"male","wheat",1,37
84.3247762434288,48,17,"male","wheat",1,37
90.5779025282924,48,18,"male","wheat",1,37
97.003984678178,48,19,"male","wheat",1,37
104.135688207151,48,20,"male","wheat",1,37
110.141989918679,48,21,"male","wheat",1,38
117.648155898123,48,22,"male","wheat",1,37
124.885683891324,48,23,"male","wheat",1,36
133.715529386727,48,24,"male","wheat",1,37
141.807155249839,48,25,"male","wheat",1,38
151.824858627061,48,26,"male","wheat",1,37
162.374754665911,48,27,"male","wheat",1,37
173.926614146713,48,28,"male","wheat",1,37
186.666520488329,48,29,"male","wheat",1,37
200.258349274318,48,30,"male","wheat",1,37
18.7811007531439,49,1,"male","wheat",1,37
21.4520437943306,49,2,"male","wheat",1,38
23.7467894984233,49,3,"male","wheat",1,38
27.6668368554055,49,4,"male","wheat",1,37
31.3800397361361,49,5,"male","wheat",1,37
35.2647068609118,49,6,"male","wheat",1,37
39.3962073066793,49,7,"male","wheat",1,37
43.7451068912122,49,8,"male","wheat",1,37
48.0067938114094,49,9,"male","wheat",1,37
52.1866123622204,49,10,"male","wheat",1,37
56.7439292675379,49,11,"male","wheat",1,37
61.3003901494601,49,12,"male","wheat",1,37
66.2196895519237,49,13,"male","wheat",1,37
71.3416383798163,49,14,"male","wheat",1,37
75.5820614848766,49,15,"male","wheat",1,36
80.9199806805305,49,16,"male","wheat",1,37
86.507015726006,49,17,"male","wheat",1,37
92.6800169956092,49,18,"male","wheat",1,37
98.9239146065859,49,19,"male","wheat",1,37
105.711051011491,49,20,"male","wheat",1,37
111.779448350147,49,21,"male","wheat",1,38
119.420197965728,49,22,"male","wheat",1,37
126.50118719067,49,23,"male","wheat",1,36
135.496950463806,49,24,"male","wheat",1,37
143.828210057065,49,25,"male","wheat",1,38
153.9333013927,49,26,"male","wheat",1,37
164.552007730666,49,27,"male","wheat",1,37
176.346516569572,49,28,"male","wheat",1,37
189.153944893714,49,29,"male","wheat",1,37
203.017903677111,49,30,"male","wheat",1,37
20.4325575407381,50,1,"male","corn",2,37
23.8438526632371,50,2,"male","corn",2,37
27.3695012154415,50,3,"male","corn",2,37
29.9205178486144,50,4,"male","corn",2,38
32.6748248166108,50,5,"male","corn",2,38
34.6054941997607,50,6,"male","corn",2,40
36.7925090890804,50,7,"male","corn",2,35
40.9697666223159,50,8,"male","corn",2,37
44.3405135314278,50,9,"male","corn",2,38
46.6168230450391,50,10,"male","corn",2,39
49.6960384992007,50,11,"male","corn",2,38
52.7868820512889,50,12,"male","corn",2,36
55.9953207864251,50,13,"male","corn",2,35
60.8976503425196,50,14,"male","corn",2,37
63.9127255613631,50,15,"male","corn",2,39
67.3779843550543,50,16,"male","corn",2,34
71.5965618231354,50,17,"male","corn",2,36
75.5907830232578,50,18,"male","corn",2,39
81.5653515601776,50,19,"male","corn",2,37
86.3361920077091,50,20,"male","corn",2,38
91.1526580442819,50,21,"male","corn",2,34
98.2204018805009,50,22,"male","corn",2,37
104.807403017507,50,23,"male","corn",2,36
111.583201125034,50,24,"male","corn",2,36
118.897440203371,50,25,"male","corn",2,38
127.111642402792,50,26,"male","corn",2,38
136.224587051228,50,27,"male","corn",2,38
145.259897369202,50,28,"male","corn",2,40
155.929241684882,50,29,"male","corn",2,36
167.411045399285,50,30,"male","corn",2,38
18.4320458070738,51,1,"female","corn",1,37
20.574408118944,51,2,"female","corn",1,38
22.8329779082802,51,3,"female","corn",1,38
26.399249882015,51,4,"female","corn",1,37
29.8521389539703,51,5,"female","corn",1,37
33.393508024782,51,6,"female","corn",1,37
37.1493941629901,51,7,"female","corn",1,37
40.6321676722899,51,8,"female","corn",1,37
44.4022991626751,51,9,"female","corn",1,37
48.2250391807343,51,10,"female","corn",1,37
52.3395497950916,51,11,"female","corn",1,37
56.7807552645695,51,12,"female","corn",1,37
61.2365904898167,51,13,"female","corn",1,37
65.8191870622243,51,14,"female","corn",1,37
69.4725351528842,51,15,"female","corn",1,36
74.1465945871247,51,16,"female","corn",1,37
79.4627733395356,51,17,"female","corn",1,37
85.2567206221513,51,18,"female","corn",1,37
91.09986871376,51,19,"female","corn",1,37
97.2233463361751,51,20,"female","corn",1,37
102.948203557183,51,21,"female","corn",1,38
110.025636169417,51,22,"female","corn",1,37
116.640865359926,51,23,"female","corn",1,36
124.776197495225,51,24,"female","corn",1,37
132.579281719777,51,25,"female","corn",1,38
142.101349230055,51,26,"female","corn",1,37
152.006032035918,51,27,"female","corn",1,37
162.907547273854,51,28,"female","corn",1,37
174.938466086646,51,29,"female","corn",1,37
188.155943001578,51,30,"female","corn",1,37
19.871842227693,52,1,"male","corn",1,37
22.3207471603562,52,2,"male","corn",1,38
24.6784562854396,52,3,"male","corn",1,38
28.0973542324616,52,4,"male","corn",1,37
32.0685477613754,52,5,"male","corn",1,37
35.9444762657594,52,6,"male","corn",1,37
39.619345731744,52,7,"male","corn",1,37
43.741985447955,52,8,"male","corn",1,37
47.312148728804,52,9,"male","corn",1,37
51.4423977467478,52,10,"male","corn",1,37
55.4651089862111,52,11,"male","corn",1,37
59.4323449697222,52,12,"male","corn",1,37
63.8087238836304,52,13,"male","corn",1,37
68.4431044620877,52,14,"male","corn",1,37
72.1844393115689,52,15,"male","corn",1,36
77.344020520055,52,16,"male","corn",1,37
82.8427349854288,52,17,"male","corn",1,37
88.3386789971239,52,18,"male","corn",1,37
94.2785792555486,52,19,"male","corn",1,37
100.870467406536,52,20,"male","corn",1,37
106.299259492373,52,21,"male","corn",1,38
113.491217284668,52,22,"male","corn",1,37
120.192143607951,52,23,"male","corn",1,36
128.122505622044,52,24,"male","corn",1,37
135.787564017973,52,25,"male","corn",1,38
145.266408321861,52,26,"male","corn",1,37
155.282736116747,52,27,"male","corn",1,37
166.486737271373,52,28,"male","corn",1,37
178.595652558451,52,29,"male","corn",1,37
191.527709474706,52,30,"male","corn",1,37
16.5120614221411,53,1,"female","wheat",1,37
19.0060726684849,53,2,"female","wheat",1,38
21.5915584532026,53,3,"female","wheat",1,38
25.2839251832614,53,4,"female","wheat",1,37
29.1035963156361,53,5,"female","wheat",1,37
33.3383886249198,53,6,"female","wheat",1,37
37.3417202261088,53,7,"female","wheat",1,37
40.9780805834031,53,8,"female","wheat",1,37
45.5986302093316,53,9,"female","wheat",1,37
49.9569571154802,53,10,"female","wheat",1,37
54.5196912436985,53,11,"female","wheat",1,37
59.3629060584302,53,12,"female","wheat",1,37
64.1990768099368,53,13,"female","wheat",1,37
68.8746478098795,53,14,"female","wheat",1,37
72.8927627917626,53,15,"female","wheat",1,36
78.3370626468848,53,16,"female","wheat",1,37
83.9038584365579,53,17,"female","wheat",1,37
89.9534896490154,53,18,"female","wheat",1,37
95.9374634562809,53,19,"female","wheat",1,37
102.571789179542,53,20,"female","wheat",1,37
108.540081258739,53,21,"female","wheat",1,38
116.108548082572,53,22,"female","wheat",1,37
122.944243334731,53,23,"female","wheat",1,36
131.610476219431,53,24,"female","wheat",1,37
139.359817859369,53,25,"female","wheat",1,38
149.281900544894,53,26,"female","wheat",1,37
159.54190698789,53,27,"female","wheat",1,37
171.113121143638,53,28,"female","wheat",1,37
183.292585518115,53,29,"female","wheat",1,37
196.987804314022,53,30,"female","wheat",1,37
19.6670005913268,54,1,"male","corn",1,37
22.0370396322771,54,2,"male","corn",1,38
24.3091403985767,54,3,"male","corn",1,38
27.714683615325,54,4,"male","corn",1,37
31.4440270273156,54,5,"male","corn",1,37
35.148070934001,54,6,"male","corn",1,37
39.001122873298,54,7,"male","corn",1,37
43.2214755823408,54,8,"male","corn",1,37
47.1534094752349,54,9,"male","corn",1,37
51.456426394159,54,10,"male","corn",1,37
55.6891639974166,54,11,"male","corn",1,37
60.2293614688333,54,12,"male","corn",1,37
64.7514985169047,54,13,"male","corn",1,37
69.3959419283674,54,14,"male","corn",1,37
73.3387154015698,54,15,"male","corn",1,36
78.8301750641741,54,16,"male","corn",1,37
84.6521511841996,54,17,"male","corn",1,37
90.4480321865322,54,18,"male","corn",1,37
96.6729970697366,54,19,"male","corn",1,37
103.217122924325,54,20,"male","corn",1,37
108.41274400332,54,21,"male","corn",1,38
115.774383382971,54,22,"male","corn",1,37
122.553662478698,54,23,"male","corn",1,36
130.819676026601,54,24,"male","corn",1,37
138.655077622819,54,25,"male","corn",1,38
148.355301752171,54,26,"male","corn",1,37
158.524944974672,54,27,"male","corn",1,37
169.288242922425,54,28,"male","corn",1,37
181.991328509141,54,29,"male","corn",1,37
195.254557921592,54,30,"male","corn",1,37
18.9176238433882,55,1,"male","corn",2,37
22.6570800848184,55,2,"male","corn",2,37
26.2984520860336,55,3,"male","corn",2,37
28.7983588486142,55,4,"male","corn",2,38
31.4672649943025,55,5,"male","corn",2,38
33.1487939368211,55,6,"male","corn",2,40
35.5206273209416,55,7,"male","corn",2,35
39.0532031186093,55,8,"male","corn",2,37
41.8696742448334,55,9,"male","corn",2,38
44.2157787069133,55,10,"male","corn",2,39
46.9678126982938,55,11,"male","corn",2,38
50.2968834108276,55,12,"male","corn",2,36
53.4964088947295,55,13,"male","corn",2,35
58.1318591680268,55,14,"male","corn",2,37
61.5938844832699,55,15,"male","corn",2,39
64.7570544771134,55,16,"male","corn",2,34
68.9846821934636,55,17,"male","corn",2,36
72.7030458528337,55,18,"male","corn",2,39
78.4831370094678,55,19,"male","corn",2,37
83.6763736981171,55,20,"male","corn",2,38
88.6728900782488,55,21,"male","corn",2,34
95.8944218919266,55,22,"male","corn",2,37
102.041663017361,55,23,"male","corn",2,36
108.697827998819,55,24,"male","corn",2,36
116.004977006886,55,25,"male","corn",2,38
124.039746043329,55,26,"male","corn",2,38
132.773409706204,55,27,"male","corn",2,38
141.615896383583,55,28,"male","corn",2,40
152.431195818735,55,29,"male","corn",2,36
163.574857245603,55,30,"male","corn",2,38
18.6195499329541,56,1,"female","corn",2,37
21.5659070343709,56,2,"female","corn",2,37
25.2386914172689,56,3,"female","corn",2,37
27.5372608477867,56,4,"female","corn",2,38
29.7273836651492,56,5,"female","corn",2,38
31.7514771881809,56,6,"female","corn",2,40
33.5687211617286,56,7,"female","corn",2,35
37.335487978499,56,8,"female","corn",2,37
40.3568576462426,56,9,"female","corn",2,38
42.7696874455878,56,10,"female","corn",2,39
45.8727900526871,56,11,"female","corn",2,38
49.2503648053683,56,12,"female","corn",2,36
52.1877721898087,56,13,"female","corn",2,35
56.6328771519133,56,14,"female","corn",2,37
59.8847075368395,56,15,"female","corn",2,39
62.8154009900798,56,16,"female","corn",2,34
66.8091192335661,56,17,"female","corn",2,36
70.9202902952539,56,18,"female","corn",2,39
76.5382397613687,56,19,"female","corn",2,37
81.2204074707473,56,20,"female","corn",2,38
86.1707750901811,56,21,"female","corn",2,34
92.9867042401456,56,22,"female","corn",2,37
99.044437874106,56,23,"female","corn",2,36
105.805208155866,56,24,"female","corn",2,36
113.089724364054,56,25,"female","corn",2,38
120.992390113865,56,26,"female","corn",2,38
129.464772622047,56,27,"female","corn",2,38
137.945324407059,56,28,"female","corn",2,40
148.333304065875,56,29,"female","corn",2,36
159.491549493978,56,30,"female","corn",2,38
19.3060178047252,57,1,"female","wheat",1,37
21.9110849026714,57,2,"female","wheat",1,38
25.1128068043623,57,3,"female","wheat",1,38
29.0620127352371,57,4,"female","wheat",1,37
32.4860232024899,57,5,"female","wheat",1,37
36.3464223259122,57,6,"female","wheat",1,37
40.2417924470622,57,7,"female","wheat",1,37
44.0642552330437,57,8,"female","wheat",1,37
48.6250562745327,57,9,"female","wheat",1,37
52.9113046766615,57,10,"female","wheat",1,37
57.8157446795533,57,11,"female","wheat",1,37
62.6504855937501,57,12,"female","wheat",1,37
67.0459526001914,57,13,"female","wheat",1,37
72.1750995080469,57,14,"female","wheat",1,37
76.4542470076194,57,15,"female","wheat",1,36
81.8674362124281,57,16,"female","wheat",1,37
87.8575153939172,57,17,"female","wheat",1,37
93.6062664381867,57,18,"female","wheat",1,37
99.4952039421428,57,19,"female","wheat",1,37
106.047413933366,57,20,"female","wheat",1,37
112.069679114918,57,21,"female","wheat",1,38
119.911956249952,57,22,"female","wheat",1,37
126.914797101955,57,23,"female","wheat",1,36
135.220684758128,57,24,"female","wheat",1,37
143.116462478102,57,25,"female","wheat",1,38
152.965789564747,57,26,"female","wheat",1,37
164.021019395394,57,27,"female","wheat",1,37
175.536584618071,57,28,"female","wheat",1,37
188.075940814818,57,29,"female","wheat",1,37
202.015262747036,57,30,"female","wheat",1,37
19.6777861294579,58,1,"female","wheat",2,37
23.0188057604744,58,2,"female","wheat",2,37
26.9077686726624,58,3,"female","wheat",2,37
29.7016471858723,58,4,"female","wheat",2,38
32.4750412257571,58,5,"female","wheat",2,38
34.7857857090371,58,6,"female","wheat",2,40
36.9494623060558,58,7,"female","wheat",2,35
40.8736202693516,58,8,"female","wheat",2,37
43.892106276272,58,9,"female","wheat",2,38
46.6793031624536,58,10,"female","wheat",2,39
50.0415233708292,58,11,"female","wheat",2,38
53.7764517290931,58,12,"female","wheat",2,36
57.0182569256148,58,13,"female","wheat",2,35
61.742212861053,58,14,"female","wheat",2,37
65.3597190830226,58,15,"female","wheat",2,39
68.9748426675362,58,16,"female","wheat",2,34
73.1771326134115,58,17,"female","wheat",2,36
77.4678625669902,58,18,"female","wheat",2,39
83.7542944069125,58,19,"female","wheat",2,37
89.3629205822314,58,20,"female","wheat",2,38
94.6919184804165,58,21,"female","wheat",2,34
102.196663087357,58,22,"female","wheat",2,37
108.972111131173,58,23,"female","wheat",2,36
116.222106429269,58,24,"female","wheat",2,36
123.61123312063,58,25,"female","wheat",2,38
131.795014060732,58,26,"female","wheat",2,38
140.912126210886,58,27,"female","wheat",2,38
149.872991237063,58,28,"female","wheat",2,40
161.001070701132,58,29,"female","wheat",2,36
173.032620487172,58,30,"female","wheat",2,38
16.807950481087,59,1,"male","corn",2,37
19.8047639189427,59,2,"male","corn",2,37
23.181569008366,59,3,"male","corn",2,37
25.4340748889245,59,4,"male","corn",2,38
27.9817638646291,59,5,"male","corn",2,38
29.7974676980506,59,6,"male","corn",2,40
32.6275481307278,59,7,"male","corn",2,35
36.4352015546395,59,8,"male","corn",2,37
39.6920002014327,59,9,"male","corn",2,38
42.5484669116058,59,10,"male","corn",2,39
45.5989326419469,59,11,"male","corn",2,38
49.2703695188511,59,12,"male","corn",2,36
52.4575115923319,59,13,"male","corn",2,35
57.0411385214415,59,14,"male","corn",2,37
60.6128135756928,59,15,"male","corn",2,39
64.3038834943265,59,16,"male","corn",2,34
68.5988834777088,59,17,"male","corn",2,36
72.8542212654766,59,18,"male","corn",2,39
78.4868117289545,59,19,"male","corn",2,37
83.8507899043748,59,20,"male","corn",2,38
88.7448025173069,59,21,"male","corn",2,34
95.3787912127367,59,22,"male","corn",2,37
101.643110641895,59,23,"male","corn",2,36
108.749913349071,59,24,"male","corn",2,36
115.864738600725,59,25,"male","corn",2,38
123.470802183978,59,26,"male","corn",2,38
131.933414869116,59,27,"male","corn",2,38
140.556646561923,59,28,"male","corn",2,40
151.518209227086,59,29,"male","corn",2,36
163.029140288006,59,30,"male","corn",2,38
18.811653489609,60,1,"male","corn",1,37
21.1481906455297,60,2,"male","corn",1,38
23.4758722708187,60,3,"male","corn",1,38
26.9227115306461,60,4,"male","corn",1,37
30.7694057007739,60,5,"male","corn",1,37
34.3276413704115,60,6,"male","corn",1,37
37.9273442726609,60,7,"male","corn",1,37
41.9584540891825,60,8,"male","corn",1,37
46.0151976043982,60,9,"male","corn",1,37
50.2872882598296,60,10,"male","corn",1,37
54.2077512361335,60,11,"male","corn",1,37
58.707018012237,60,12,"male","corn",1,37
63.7709832361113,60,13,"male","corn",1,37
68.1758590970453,60,14,"male","corn",1,37
72.3475202041885,60,15,"male","corn",1,36
77.5628859475108,60,16,"male","corn",1,37
83.0657821897273,60,17,"male","corn",1,37
88.9105082024768,60,18,"male","corn",1,37
95.1284236520829,60,19,"male","corn",1,37
101.426486866617,60,20,"male","corn",1,37
107.23653674791,60,21,"male","corn",1,38
114.362796394111,60,22,"male","corn",1,37
121.337485165046,60,23,"male","corn",1,36
129.646565082337,60,24,"male","corn",1,37
137.674367561999,60,25,"male","corn",1,38
147.246165144418,60,26,"male","corn",1,37
158.032858251007,60,27,"male","corn",1,37
169.199073612794,60,28,"male","corn",1,37
181.465701489446,60,29,"male","corn",1,37
194.994784806125,60,30,"male","corn",1,37
26.6236174247612,61,1,"male","wheat",1,37
29.3073653556685,61,2,"male","wheat",1,38
31.9772133760487,61,3,"male","wheat",1,38
35.4226131044758,61,4,"male","wheat",1,37
39.4888568189159,61,5,"male","wheat",1,37
43.7207500286694,61,6,"male","wheat",1,37
47.5331626457885,61,7,"male","wheat",1,37
51.736714282358,61,8,"male","wheat",1,37
55.8796147776947,61,9,"male","wheat",1,37
60.3064388954482,61,10,"male","wheat",1,37
64.889905847706,61,11,"male","wheat",1,37
69.7724305323529,61,12,"male","wheat",1,37
75.226155531032,61,13,"male","wheat",1,37
80.4758354131773,61,14,"male","wheat",1,37
84.6251505080456,61,15,"male","wheat",1,36
90.6053229887598,61,16,"male","wheat",1,37
96.3477076873892,61,17,"male","wheat",1,37
102.609167551821,61,18,"male","wheat",1,37
109.151979415649,61,19,"male","wheat",1,37
116.134467238643,61,20,"male","wheat",1,37
122.4918508855,61,21,"male","wheat",1,38
130.400743203607,61,22,"male","wheat",1,37
137.78462927102,61,23,"male","wheat",1,36
147.136303031469,61,24,"male","wheat",1,37
155.454876938974,61,25,"male","wheat",1,38
165.583630021547,61,26,"male","wheat",1,37
176.665359398091,61,27,"male","wheat",1,37
189.048518934849,61,28,"male","wheat",1,37
202.189815576015,61,29,"male","wheat",1,37
216.306447313744,61,30,"male","wheat",1,37
13.7922044913953,62,1,"female","corn",1,37
15.9290920449102,62,2,"female","corn",1,38
18.1317889484699,62,3,"female","corn",1,38
21.633544810319,62,4,"female","corn",1,37
25.4585755280846,62,5,"female","corn",1,37
29.0301541019383,62,6,"female","corn",1,37
32.642559112408,62,7,"female","corn",1,37
36.3479857625098,62,8,"female","corn",1,37
40.1082296336482,62,9,"female","corn",1,37
44.0639452054544,62,10,"female","corn",1,37
48.44074976648,62,11,"female","corn",1,37
52.471566776991,62,12,"female","corn",1,37
56.7770063426407,62,13,"female","corn",1,37
61.3310126604468,62,14,"female","corn",1,37
65.5702145557689,62,15,"female","corn",1,36
70.3364263095061,62,16,"female","corn",1,37
75.6084737592977,62,17,"female","corn",1,37
81.137617089303,62,18,"female","corn",1,37
86.7136777752526,62,19,"female","corn",1,37
93.2750787493252,62,20,"female","corn",1,37
98.9911358235721,62,21,"female","corn",1,38
106.336890947075,62,22,"female","corn",1,37
112.700638678282,62,23,"female","corn",1,36
120.580626090684,62,24,"female","corn",1,37
128.202762071692,62,25,"female","corn",1,38
137.721813148573,62,26,"female","corn",1,37
147.488546232863,62,27,"female","corn",1,37
158.195069572397,62,28,"female","corn",1,37
170.11417804542,62,29,"female","corn",1,37
183.081929082643,62,30,"female","corn",1,37
15.7425058789348,63,1,"female","wheat",2,37
19.2842708737607,63,2,"female","wheat",2,37
22.8655599769664,63,3,"female","wheat",2,37
25.5101937449244,63,4,"female","wheat",2,38
28.3403724976098,63,5,"female","wheat",2,38
30.6798849592303,63,6,"female","wheat",2,40
33.3501489850327,63,7,"female","wheat",2,35
37.3939030930837,63,8,"female","wheat",2,37
40.5027278902243,63,9,"female","wheat",2,38
43.6962253911397,63,10,"female","wheat",2,39
47.2634170970703,63,11,"female","wheat",2,38
50.9269821956264,63,12,"female","wheat",2,36
54.2897871529532,63,13,"female","wheat",2,35
58.9849190842055,63,14,"female","wheat",2,37
62.832475833759,63,15,"female","wheat",2,39
65.8001081517417,63,16,"female","wheat",2,34
70.4548144922258,63,17,"female","wheat",2,36
75.0755088928513,63,18,"female","wheat",2,39
80.9191671898699,63,19,"female","wheat",2,37
86.5473713262895,63,20,"female","wheat",2,38
91.4172212495856,63,21,"female","wheat",2,34
98.7458147864329,63,22,"female","wheat",2,37
105.552610608951,63,23,"female","wheat",2,36
112.982198840842,63,24,"female","wheat",2,36
120.704714406497,63,25,"female","wheat",2,38
129.010106633697,63,26,"female","wheat",2,38
137.897131090829,63,27,"female","wheat",2,38
147.007943998312,63,28,"female","wheat",2,40
157.844980935946,63,29,"female","wheat",2,36
169.667568106761,63,30,"female","wheat",2,38
17.1538967325261,64,1,"male","corn",1,37
19.3694212546716,64,2,"male","corn",1,38
21.8669404648822,64,3,"male","corn",1,38
25.3396215838358,64,4,"male","corn",1,37
29.1916564245427,64,5,"male","corn",1,37
32.8092231826596,64,6,"male","corn",1,37
36.9167680629624,64,7,"male","corn",1,37
40.4755177374811,64,8,"male","corn",1,37
44.3248074248229,64,9,"male","corn",1,37
48.0492180843254,64,10,"male","corn",1,37
52.4188589909989,64,11,"male","corn",1,37
57.1087763653294,64,12,"male","corn",1,37
61.5510041410896,64,13,"male","corn",1,37
66.4526504048312,64,14,"male","corn",1,37
70.1653633062562,64,15,"male","corn",1,36
74.6850791272457,64,16,"male","corn",1,37
79.6644202572009,64,17,"male","corn",1,37
85.1539344275388,64,18,"male","corn",1,37
91.1404024748699,64,19,"male","corn",1,37
97.6637691196635,64,20,"male","corn",1,37
103.597440022985,64,21,"male","corn",1,38
110.667108601434,64,22,"male","corn",1,37
117.44279257793,64,23,"male","corn",1,36
125.82941474782,64,24,"male","corn",1,37
133.298842560267,64,25,"male","corn",1,38
142.591816998164,64,26,"male","corn",1,37
152.738613576967,64,27,"male","corn",1,37
163.868694356714,64,28,"male","corn",1,37
175.756042801471,64,29,"male","corn",1,37
189.112314177047,64,30,"male","corn",1,37
18.3553091981105,65,1,"male","wheat",1,37
21.205109235841,65,2,"male","wheat",1,38
23.8762494935833,65,3,"male","wheat",1,38
28.1571402945139,65,4,"male","wheat",1,37
32.2867834366791,65,5,"male","wheat",1,37
36.4641132770033,65,6,"male","wheat",1,37
40.4584139087699,65,7,"male","wheat",1,37
44.3662966811115,65,8,"male","wheat",1,37
48.772389829971,65,9,"male","wheat",1,37
53.1133380407367,65,10,"male","wheat",1,37
57.645233556129,65,11,"male","wheat",1,37
62.5112100314232,65,12,"male","wheat",1,37
67.3586269967688,65,13,"male","wheat",1,37
72.6944818177138,65,14,"male","wheat",1,37
76.9915728642287,65,15,"male","wheat",1,36
82.500815134748,65,16,"male","wheat",1,37
87.9918212782649,65,17,"male","wheat",1,37
94.3977317371175,65,18,"male","wheat",1,37
100.79835277029,65,19,"male","wheat",1,37
107.926348050753,65,20,"male","wheat",1,37
114.174260070166,65,21,"male","wheat",1,38
121.624607733584,65,22,"male","wheat",1,37
128.587608432582,65,23,"male","wheat",1,36
137.379929635233,65,24,"male","wheat",1,37
145.758380191522,65,25,"male","wheat",1,38
155.671896061614,65,26,"male","wheat",1,37
166.334815382032,65,27,"male","wheat",1,37
177.899016097845,65,28,"male","wheat",1,37
190.417904359957,65,29,"male","wheat",1,37
204.276657701129,65,30,"male","wheat",1,37
13.9789116881162,66,1,"female","wheat",1,37
16.5597247116381,66,2,"female","wheat",1,38
19.3594116878899,66,3,"female","wheat",1,38
22.7904037876481,66,4,"female","wheat",1,37
26.0228496607092,66,5,"female","wheat",1,37
29.7164552683587,66,6,"female","wheat",1,37
33.5443592819956,66,7,"female","wheat",1,37
37.5950856590849,66,8,"female","wheat",1,37
41.8201881051648,66,9,"female","wheat",1,37
46.1151598740769,66,10,"female","wheat",1,37
50.5491283608182,66,11,"female","wheat",1,37
54.996320266792,66,12,"female","wheat",1,37
59.8941824227072,66,13,"female","wheat",1,37
64.8624046875183,66,14,"female","wheat",1,37
69.1690661290204,66,15,"female","wheat",1,36
74.6583051502203,66,16,"female","wheat",1,37
80.1610957294119,66,17,"female","wheat",1,37
85.9751660893314,66,18,"female","wheat",1,37
91.9718389963899,66,19,"female","wheat",1,37
98.9840306700308,66,20,"female","wheat",1,37
104.698196021874,66,21,"female","wheat",1,38
112.191641277643,66,22,"female","wheat",1,37
119.205921184981,66,23,"female","wheat",1,36
127.803753762136,66,24,"female","wheat",1,37
135.524718641874,66,25,"female","wheat",1,38
145.219238637498,66,26,"female","wheat",1,37
155.67438716209,66,27,"female","wheat",1,37
167.083647586684,66,28,"female","wheat",1,37
179.50014756613,66,29,"female","wheat",1,37
192.97824411036,66,30,"female","wheat",1,37
16.8230687790318,67,1,"male","wheat",1,37
19.6498978631753,67,2,"male","wheat",1,38
22.2155449850322,67,3,"male","wheat",1,38
26.1301853844607,67,4,"male","wheat",1,37
29.9371846361084,67,5,"male","wheat",1,37
34.1324608514421,67,6,"male","wheat",1,37
38.0113118054294,67,7,"male","wheat",1,37
42.2011308480957,67,8,"male","wheat",1,37
46.8010748832773,67,9,"male","wheat",1,37
50.9835146943982,67,10,"male","wheat",1,37
55.4197165210755,67,11,"male","wheat",1,37
60.2967344831581,67,12,"male","wheat",1,37
64.9981249320532,67,13,"male","wheat",1,37
70.0433248528336,67,14,"male","wheat",1,37
74.0692374804322,67,15,"male","wheat",1,36
79.8810560851349,67,16,"male","wheat",1,37
85.4809206463975,67,17,"male","wheat",1,37
91.7815872506689,67,18,"male","wheat",1,37
97.9681222448613,67,19,"male","wheat",1,37
104.148285870601,67,20,"male","wheat",1,37
110.124019735944,67,21,"male","wheat",1,38
117.687589328164,67,22,"male","wheat",1,37
125.166015294041,67,23,"male","wheat",1,36
133.810622544291,67,24,"male","wheat",1,37
141.76104012244,67,25,"male","wheat",1,38
151.503951206101,67,26,"male","wheat",1,37
162.254486117034,67,27,"male","wheat",1,37
173.98382609075,67,28,"male","wheat",1,37
186.549684858081,67,29,"male","wheat",1,37
200.835449894733,67,30,"male","wheat",1,37
22.2792190913516,68,1,"male","wheat",2,37
25.9472195887573,68,2,"male","wheat",2,37
29.8263122653516,68,3,"male","wheat",2,37
32.6319837749133,68,4,"male","wheat",2,38
35.2328695928631,68,5,"male","wheat",2,38
37.53622729535,68,6,"male","wheat",2,40
39.8804093529664,68,7,"male","wheat",2,35
43.8469395976737,68,8,"male","wheat",2,37
46.9576373081385,68,9,"male","wheat",2,38
49.7695124708703,68,10,"male","wheat",2,39
53.165480970266,68,11,"male","wheat",2,38
56.9156888095292,68,12,"male","wheat",2,36
60.3225759964801,68,13,"male","wheat",2,35
65.1244212966888,68,14,"male","wheat",2,37
68.9965497905287,68,15,"male","wheat",2,39
72.5524084748108,68,16,"male","wheat",2,34
76.963789411539,68,17,"male","wheat",2,36
81.5405502267676,68,18,"male","wheat",2,39
88.094575210577,68,19,"male","wheat",2,37
93.7601549730163,68,20,"male","wheat",2,38
98.7139143664576,68,21,"male","wheat",2,34
106.097417361185,68,22,"male","wheat",2,37
112.914404856363,68,23,"male","wheat",2,36
120.687252533475,68,24,"male","wheat",2,36
128.798499604029,68,25,"male","wheat",2,38
137.849143025861,68,26,"male","wheat",2,38
147.3772305157,68,27,"male","wheat",2,38
157.150449699393,68,28,"male","wheat",2,40
168.16884028134,68,29,"male","wheat",2,36
