"sample","likelihood","codon1","codon2","codon3"
2516000,-4922.269242,4.06411749073711,0.438159710775281,11.33348725
2517000,-4932.358184,3.23495236466443,0.22974496876632,10.05782582
2518000,-4926.568778,1.858383093769,0.597006978479115,9.611099855
2519000,-4923.93548,3.92082452503416,0.163351584044129,8.506033427
2520000,-4925.494989,1.87645606705886,0.607533207815798,11.18421152
2521000,-4931.383893,2.54553020699677,0.479709060056563,10.24146068
2522000,-4925.060202,1.80071109543588,0.276175431359619,7.460775938
2523000,-4924.451087,2.40511224572127,0.596822392643476,9.98869958
2524000,-4922.608534,1.1372259912573,0.902502474847277,10.83812271
2525000,-4922.391685,3.42770553703987,0.745535128885147,11.692782
2526000,-4924.039905,1.52523309862534,0.748280218500222,10.39889075
2527000,-4926.321512,2.24978702482805,0.222176143769324,10.0504441
2528000,-4923.033538,2.27860892194715,0.542782810959749,10.64007305
2529000,-4929.470417,1.95177653900405,0.472757666724726,9.730447561
2530000,-4921.482425,2.77654864421457,0.690338798748808,11.01808565
2531000,-4921.395715,2.48443199681248,0.136555456452393,10.83318284
2532000,-4924.62825,1.00223601070571,0.631989380242814,8.948447843
2533000,-4928.685057,2.24078010102378,0.340955625643543,10.52803051
2534000,-4929.787978,0.734600713587329,0.336355850399641,8.854749074
2535000,-4929.291095,2.01136342952661,0.619066942007106,10.28880361
2536000,-4927.33883,1.89728953471201,0.18071785630607,8.185238423
2537000,-4927.573565,2.73914281949066,0.690970910892038,10.2904342
2538000,-4925.990402,2.92636276596153,0.530738972332925,9.731554608
2539000,-4923.474712,3.15830421726779,0.355840192729409,9.64056187
2540000,-4928.673718,3.42165384918388,0.768362248765827,11.95279057
2541000,-4926.524127,2.42889219674978,0.698314978917856,8.129322418
2542000,-4926.98255,3.88683549386432,0.578518494618417,12.46427568
2543000,-4929.378986,3.71350604089386,0.689056964267712,8.668160057
2544000,-4930.494855,0.896393651503486,0.412106154350594,10.67287777
2545000,-4933.148811,2.15712257206825,0.506734205039006,7.651159097
2546000,-4927.06314,1.02234389555412,0.358818007869547,9.314238843
2547000,-4925.996298,1.64939034550181,0.748138147140911,9.485624409
2548000,-4928.77399,2.35370406790925,0.478511619951354,10.80689311
2549000,-4922.10792,3.99717443207768,0.790197732795477,9.129177017
2550000,-4927.763909,0.24737085686716,0.57538229400224,8.287045946
2551000,-4927.259157,2.75063649075853,0.304868963249127,8.755781751
2552000,-4930.35235,2.28844668261999,0.674016157400121,9.500062815
2553000,-4929.668713,1.98368783399667,0.506612242809744,9.688199608
2554000,-4922.62021,3.75865533839892,0.501764089876277,9.117500327
2555000,-4928.103636,2.39772932846586,0.733910099149856,12.69316327
2556000,-4923.255746,3.30723090816046,0.773927849356671,8.319563509
2557000,-4924.271993,2.13544053042928,0.55317606366403,9.163014359
2558000,-4923.705004,3.67835746507012,0.737979996902069,8.7229888
2559000,-4923.837044,3.63423052917388,1.0202678273101,7.853444749
2560000,-4922.190613,2.18983783106526,0.456161248552166,8.472508251
2561000,-4933.165113,2.99219466471426,0.22814446324074,7.35986056
2562000,-4925.96514,1.82923109789161,0.69716040473613,8.918819367
2563000,-4927.09373,1.62934317432706,0.554881257499679,11.99709795
2564000,-4931.331477,1.46379877777238,0.537045017226833,9.20877623
2565000,-4927.666557,1.03838793876124,0.452836027816274,8.969413104
2566000,-4923.822637,3.26708254108512,0.23208702441968,9.179197836
2567000,-4938.451576,3.54373801035623,0.595354515964297,9.631446378
2568000,-4927.342592,1.83590236603278,0.210258050088595,7.846213203
2569000,-4926.58337,3.70278383301432,0.999683471336718,11.14967512
2570000,-4926.957666,1.9494270668753,0.859482425698521,10.31871909
2571000,-4926.674183,2.51402649043257,0.838273342390471,10.77703061
2572000,-4932.310758,3.92883895651212,0.49952361896973,9.868079692
2573000,-4923.814358,1.04828517427545,0.800951918200331,9.324632529
2574000,-4928.317392,1.82054665869207,0.720329733452881,9.338718795
2575000,-4927.175381,2.28505829910894,0.0618658601771827,6.721024117
2576000,-4924.940598,3.09363829791174,0.624897414343255,9.02932654
2577000,-4931.544607,2.70207115197379,0.688473596219098,9.045778647
2578000,-4932.31321,2.83679559102703,0.398551870607528,9.39915129
2579000,-4923.790725,3.09817052355404,0.364880074154756,8.381852797
2580000,-4930.21713,2.98904912806749,0.392783700358801,11.60895571
2581000,-4925.299356,2.21771780021813,0.852131230152988,9.705901405
2582000,-4930.173884,3.14831369469333,0.841649441457475,9.114610979
2583000,-4930.883026,1.77776441617725,0.319827909234036,9.016330293
2584000,-4926.310114,2.14575344090811,0.0279987706738603,10.49587222
2585000,-4927.612384,3.20636008317943,0.551978350689633,9.211015891
2586000,-4923.535142,1.80486532693117,0.827191185874592,10.15860681
2587000,-4930.78651,2.46907821237878,0.748339061573076,11.07120345
2588000,-4927.062831,2.23682362435504,0.516169615598291,9.069438233
2589000,-4928.054571,3.02956371486773,0.473081222716622,9.890767061
2590000,-4930.641096,0.80555499966607,0.629554861341843,8.081262041
2591000,-4920.299484,3.57399322626633,0.320277162950283,9.995255825
2592000,-4932.479482,3.33300888204458,0.486583144026304,9.154735157
2593000,-4928.457092,2.44665857287138,0.607375259056237,8.574941823
2594000,-4920.57046,3.32915778798252,0.456999642783714,9.18225907
2595000,-4927.310945,0.841145015001654,0.721767516561321,10.04620105
2596000,-4930.075935,4.07164120645399,0.707055104244327,9.914953146
2597000,-4926.738463,3.17691163059127,0.660254818214833,9.908068574
2598000,-4925.953728,4.47429031913318,0.74087936361068,9.529125152
2599000,-4926.66122,4.11369104826378,0.639601877307144,11.22586424
2600000,-4925.895947,4.12948125009495,0.477914716612602,9.36649742
2601000,-4925.06963,3.32552452826737,0.646660639160832,8.956493115
2602000,-4927.997575,2.21533444628906,0.702619048037446,8.777073626
2603000,-4926.048342,3.21478975488322,0.183537654777042,10.74204826
2604000,-4939.983905,2.10221571874743,0.383537207819555,8.246743758
2605000,-4923.98776,2.36223551729861,0.552000284948153,8.984174852
2606000,-4934.254835,1.98670448058253,0.484405815255629,11.58781938
2607000,-4929.174426,1.68573116197339,0.0434119737570179,10.07696914
2608000,-4925.338456,2.56020471634165,0.839798549605859,11.66911499
2609000,-4931.042461,1.63962380582566,0.362556676152161,8.888502435
2610000,-4930.422147,1.74978443197754,0.345377800757196,9.415566169
2611000,-4924.267609,2.60146525458868,0.646951255866482,10.15682582
2612000,-4929.019696,3.97194115635156,0.566428130104552,8.838311609
2613000,-4933.806488,1.60595662278992,0.388167947845624,9.920450186
2614000,-4926.392263,1.44945390198612,0.737226477404359,10.94364914
2615000,-4924.737414,1.89262828399397,0.847902403131568,11.11551287
2616000,-4931.870286,2.20201709145056,0.844890079270127,10.01809781
2617000,-4921.86698,2.44121841944882,0.484106433711503,9.544709332
2618000,-4924.322255,3.27612099682681,0.584767684952678,8.505514939
2619000,-4924.182011,2.47575715372689,0.415635058538151,11.01083916
2620000,-4922.638296,3.53899139564634,0.697230096288801,9.709608353
2621000,-4925.163176,2.10910657763891,0.753011495359737,9.868248936
2622000,-4923.662201,3.63790757205162,0.142743369489534,8.590308838
2623000,-4923.68622,2.96224294685721,0.515807438890163,11.35153265
2624000,-4930.844469,4.1343721144737,0.717643125129922,12.13541999
2625000,-4932.181889,2.13225349567657,0.156057670331083,8.230730097
2626000,-4929.901989,4.66870406491766,0.487588302134428,8.570049486
2627000,-4932.736731,2.6017414423849,0.178763324226653,7.572080181
2628000,-4921.397492,4.31903526116161,0.194948948689866,8.458722624
2629000,-4922.624763,2.60818692704881,0.866354510181155,9.649873235
2630000,-4928.587329,2.69922415754159,0.514875901782604,9.30512871
2631000,-4930.437082,1.50482592560814,0.643845693136982,10.22390382
2632000,-4924.192128,3.17587412387189,0.205575107414527,8.779323282
2633000,-4923.411608,2.52593610387234,1.07927564675886,11.52741623
2634000,-4927.374002,4.48771830328424,0.502470752383527,10.40674304
2635000,-4928.070363,0.520844281220563,0.356237816137704,11.38338325
2636000,-4929.718261,0.926934132195398,0.31381425094015,8.324010072
2637000,-4929.304777,2.39044088654334,1.00401537117356,7.702138086
2638000,-4929.650535,1.81749407998024,0.317959179637618,9.093677591
2639000,-4930.74533,2.60351136375193,0.337020161136048,7.97421405
2640000,-4931.849822,2.07610021549248,0.574328621273026,8.974056337
2641000,-4931.479275,2.10214564249749,0.334747232507982,8.817748931
2642000,-4930.928472,2.67660515163697,0.769258678970653,9.916134262
2643000,-4931.053134,3.97392350136072,0.312879118144245,7.660290104
2644000,-4920.811053,3.06413233081233,0.539120420225673,8.255010948
2645000,-4927.14195,1.70207763764004,0.260874393660364,7.933011701
2646000,-4930.433201,2.7867283382597,0.604333076834246,8.287545178
2647000,-4924.940012,2.87671326113445,0.553498646823911,8.901666234
2648000,-4922.240865,0.44031552303764,0.93819500951246,9.930335639
2649000,-4924.625735,2.89388523494997,0.522120622318069,10.14714898
2650000,-4931.476567,3.26017986087042,0.611227922543529,10.27871635
2651000,-4929.202826,2.99573529330636,0.702503887952029,10.39027925
2652000,-4930.886348,0.877540571418264,0.574407962889511,10.55535416
2653000,-4922.090172,2.80670921741263,0.453042482450991,8.271889779
2654000,-4925.587953,1.80476310176669,0.702165973323271,8.21163391
2655000,-4926.811688,2.96070302745236,0.866453974245469,10.88544587
2656000,-4925.855241,1.53684266559072,0.568050260561153,9.176247627
2657000,-4921.857628,2.75190564409341,0.510782431770976,7.836420396
2658000,-4926.065505,0.386902636316132,0.157897084307348,9.575502265
2659000,-4930.521188,3.49133340769801,0.640453264504465,10.27113041
2660000,-4927.531343,2.55126662599268,0.423252375088839,7.737002857
2661000,-4930.973318,1.94511429113687,1.09665249492193,9.50178996
2662000,-4923.542529,1.23277238898874,0.827226831759555,7.833097732
2663000,-4927.098554,3.79333226856738,0.832267421122398,9.174585662
2664000,-4929.235766,0.556616616291735,0.4842946652654,8.988770366
2665000,-4929.819121,0.336097425658172,0.235301758981667,9.485418115
2666000,-4928.984953,3.36298573207458,0.51240382485721,8.283530119
2667000,-4924.347961,2.58631789184497,0.457600444645805,9.1583161
2668000,-4928.781635,3.03455533542295,0.27255024391635,8.006000453
2669000,-4929.390083,2.84684468692176,0.40730578561302,6.637974208
2670000,-4937.3314,2.48257292515651,0.354440052197581,9.930776326
2671000,-4930.723733,2.17588349169582,0.291166217387098,9.092837758
2672000,-4929.589074,3.56465177911641,0.490356522707945,8.53761783
2673000,-4929.431312,2.25404298166054,0.620530207899942,9.184608637
2674000,-4929.159189,2.11729730633893,0.535022976533118,9.12673193
2675000,-4920.244317,2.77872606026288,0.40173087612832,9.414904323
2676000,-4926.579296,3.85759917460941,0.464402893103467,12.32391838
2677000,-4930.461944,3.22574614669378,0.575015104069846,10.21202633
2678000,-4930.762385,2.73122672286148,0.199070898603624,8.754421253
2679000,-4924.991525,2.21782814472401,0.626343965283926,9.812353538
2680000,-4924.879081,2.49903173661858,0.320542087208771,10.15981857
2681000,-4925.05921,2.25719712996008,0.474939874075335,8.102135512
2682000,-4927.021082,2.05401801297221,0.246154819101584,9.873041154
2683000,-4922.595917,0.479209367184872,0.531104279304878,9.546289519
2684000,-4922.482362,1.58632125938166,0.442281780992764,9.311790731
2685000,-4924.665006,2.43313511673166,0.570936994765428,10.6950747
2686000,-4928.142707,0.973843060520985,0.359262223058303,9.064281213
2687000,-4926.224813,1.1925975130994,0.604273894614465,9.65194281
2688000,-4922.525931,3.77216959221467,0.379254497075023,10.69176727
2689000,-4923.851129,3.73950147061626,0.244671069560924,9.573228448
2690000,-4926.448586,1.50371246256702,0.56296319424725,9.953176314
2691000,-4933.977668,2.13895683343804,0.302756266082507,9.205457382
2692000,-4929.544835,2.5212818732802,0.277133095870854,8.166323343
2693000,-4929.855013,1.82941745128271,0.523753687545333,10.06988696
2694000,-4926.564947,1.73347622443541,0.549683503869226,7.908843194
2695000,-4920.713642,2.93838450668377,0.502166948226028,9.92833041
2696000,-4927.886315,2.29317006198622,0.201377102356996,8.651759841
2697000,-4934.076407,1.77740840335245,0.560606966780684,7.326753724
2698000,-4925.624073,4.78017314917942,0.27488127757207,8.878716267
2699000,-4923.112121,2.94539189385311,0.600745088310342,9.42249929
2700000,-4927.418851,2.49373239721698,0.444379217049774,10.03103636
2701000,-4922.180231,3.70937506794821,0.512328480869008,8.576142875
2702000,-4926.447418,0.931672719178659,0.49068658938862,8.74838932
2703000,-4930.636754,2.68682517103737,0.505597926624897,8.791515119
2704000,-4928.863301,3.4867412714509,0.38587964630591,10.89612386
2705000,-4923.254029,2.24275755132277,0.266517972188573,10.1622065
2706000,-4931.548118,2.87459498169333,1.02263465165735,11.6182949
2707000,-4929.001729,3.22541457374398,0.514141639771532,10.90072822
2708000,-4928.649001,3.83199536201882,0.348828211392269,8.722338996
2709000,-4921.252707,2.23072151047771,0.652651249249889,9.301294749
2710000,-4924.678315,2.33410296137278,0.478602853493747,9.441084413
2711000,-4932.941673,1.37653365701642,0.945204146161405,10.57820951
2712000,-4926.833388,3.51007148301011,0.456707342421818,9.520175645
2713000,-4928.470756,3.12193955337518,0.676116449529558,10.45001888
2714000,-4922.386223,1.52102300724561,0.620107497491273,8.182465385
2715000,-4933.63846,2.30483769763805,0.279816859083318,8.130182848
2716000,-4929.60353,4.17879353600737,0.225829620285556,8.6064165
2717000,-4925.053222,1.8610924511075,1.15152555562799,9.909102747
2718000,-4938.958811,2.32546437074125,0.677777218910699,9.117769945
2719000,-4938.001758,3.28722107814782,0.464734627757059,9.240057398
2720000,-4932.932268,1.89057035239192,0.67402185383899,9.360644303
2721000,-4931.915252,3.71789887949809,0.755330273319869,7.952153804
2722000,-4925.733436,2.39369799402227,0.556569438857625,7.57257862
2723000,-4924.24882,1.33514411903056,0.337365775830571,10.77186348
2724000,-4925.38006,2.815164231306,0.878270311134183,10.50896484
2725000,-4931.765946,1.32559230060458,0.663806857510408,8.064773772
2726000,-4927.479572,0.549156033180325,0.363159820240682,9.699179087
2727000,-4933.454042,2.53596853309091,0.867684352000645,8.313554625
2728000,-4935.951995,2.98788845311831,0.31287342369047,9.427201835
2729000,-4928.094449,2.10415232535968,0.52154263001325,7.926511523
2730000,-4922.388282,3.14460300077894,0.646185758860712,9.759561925
2731000,-4928.002413,1.78664652177388,0.660733669039311,10.31863088
2732000,-4931.618855,2.22891158516799,0.826958793210937,8.098170766
2733000,-4931.442556,2.19714755567482,0.403133886106316,10.96515781
2734000,-4924.093591,3.64734600452425,0.209565843245242,8.247896063
2735000,-4927.385817,4.80067012367201,0.541730616237057,9.810538447
2736000,-4925.92357,3.17614690334937,1.04454024732036,9.373663614
2737000,-4923.714607,2.58407445424693,0.301310308092612,9.193300564
2738000,-4922.043171,2.29032131894621,0.633770499043655,8.266546482
2739000,-4922.950255,1.35938520505016,0.831821577252034,11.83716174
2740000,-4927.077876,2.00656329835936,0.367213929774625,8.84700937
2741000,-4925.017132,3.09845954193588,0.358473805624618,9.41573725
2742000,-4923.437161,1.91261919386834,0.141699419311206,8.977485936
2743000,-4926.754751,3.98633649334677,0.519711189403217,9.283060077
2744000,-4937.548679,4.22552270047798,0.238741988431747,7.118176516
2745000,-4926.477269,1.50113372372649,0.581779600153209,8.965024578
2746000,-4930.669889,2.40056885386244,0.30389353192221,9.105756304
2747000,-4924.979836,4.05234611107043,0.470581221758021,9.238485801
2748000,-4928.409318,2.00388206534257,0.920646071425938,9.868896415
2749000,-4929.523553,3.67036455943361,0.628944326392654,8.504175162
2750000,-4925.191465,0.441722814194603,0.551848263441509,12.05092785
2751000,-4926.245016,2.55957343253926,0.327449220003073,10.60651557
2752000,-4928.18735,1.27913716059553,0.38950722359265,9.388644212
2753000,-4924.284124,3.05698945674332,1.01302140946545,10.36335541
2754000,-4929.074594,2.71491971286187,0.246293592631923,7.777231934
2755000,-4932.794078,4.06908063124239,0.718259474105011,9.894944253
2756000,-4924.769767,3.32848149343503,0.209717286148626,7.743590715
2757000,-4922.912205,0.931236317910439,0.450206863047509,9.360055213
2758000,-4926.509254,2.63533466214309,0.438133961909183,10.5080249
2759000,-4924.609943,1.41357391182481,0.810683806362392,9.620512846
2760000,-4925.940326,1.11656668514782,0.542791227098041,8.616584907
2761000,-4930.236527,2.59733439660513,0.789926735942282,10.48569702
2762000,-4927.003961,2.27069921768188,0.585341127141003,9.334713716
2763000,-4933.109934,3.8483723953303,0.490992333073738,9.051824298
2764000,-4933.707443,3.18588181865309,0.501610328552346,8.649601327
2765000,-4927.305981,3.1921006041257,0.217047714713959,8.84169716
2766000,-4932.521207,3.21868800056677,0.327134252882066,8.007057622
2767000,-4924.14093,3.80828036460395,0.368848809420125,8.872397614
2768000,-4929.572062,2.7064524937095,0.380887343382306,9.023147689
2769000,-4922.567111,1.11337295045565,0.34610339471162,8.144509938
2770000,-4927.642866,3.55675935511453,0.344749270431546,9.646223254
2771000,-4923.185013,2.68825626016507,0.455441885268867,10.10991194
2772000,-4928.608556,2.22356947436452,0.560331001147538,9.232128894
2773000,-4927.251227,1.56442286666118,0.748993785179641,9.025667271
2774000,-4927.154247,3.11794341693799,0.59501586762661,12.31775652
2775000,-4925.800109,2.3750074485629,0.459606507400109,9.664955672
2776000,-4922.412467,2.91597276465155,0.417150369418131,8.400781191
2777000,-4932.293954,1.6995704978905,0.501265215642085,12.54950478
2778000,-4930.951949,1.70872911060546,0.472675479929503,8.742344347
2779000,-4925.292796,3.52501013439665,0.625893860893668,9.379897273
2780000,-4929.404775,2.23482350659439,0.449613320724829,8.257906518
2781000,-4933.072622,1.78043954016565,0.388763604879893,9.871428712
2782000,-4929.010335,1.46307433415905,0.810727692096846,9.67065426
2783000,-4934.837732,2.18107086258954,0.708363973262967,10.65606742
2784000,-4924.494491,2.83553044295565,0.329310496963782,7.52674393
2785000,-4923.128927,2.61427640100182,0.453175667253252,7.71170677
2786000,-4929.153697,3.16474806654806,0.530196657393231,10.17879273
2787000,-4925.999005,3.9847683253777,0.38980218277588,7.931957565
2788000,-4932.604915,2.51999086766427,0.125375337201304,9.655787768
2789000,-4925.044059,1.85329429063529,0.470945783826033,9.488320185
2790000,-4925.908105,2.21173458958605,0.998235835549052,8.379223106
2791000,-4927.506428,4.72884694283493,0.6848242725581,8.975304128
2792000,-4923.954169,2.14619119453455,0.220136207994457,7.891093212
2793000,-4924.393308,1.75742548437356,0.386359018732434,9.64727148
2794000,-4926.109289,3.82381173979037,0.687846384672718,10.58011287
2795000,-4929.902572,2.17028552439811,0.256468548411186,9.539190795
2796000,-4923.123577,2.30029588148819,0.361324334879004,9.164034076
2797000,-4941.553994,2.6266350198096,0.641625320536554,6.38740069
2798000,-4925.250313,2.03054484257197,0.0509719939033002,9.248798521
2799000,-4931.018365,3.5091425194061,0.581366961908325,7.218047852
2800000,-4926.853286,2.72550346533666,0.629724188588659,8.757228383
2801000,-4929.508749,2.35927073714569,0.17133444047186,8.641808449
2802000,-4927.874954,1.83762296856727,0.285813145837365,8.642786282
2803000,-4927.195868,2.09087522428651,0.793169128292099,9.115269615
2804000,-4922.427712,2.76427825114976,0.511311796133027,11.42738708
2805000,-4931.289462,2.5741982512264,0.299376540372991,8.829160799
2806000,-4931.615129,2.92652554578028,0.811048948538462,10.46574069
2807000,-4925.674001,4.69698432080238,0.519094592477005,8.28247535
2808000,-4931.12289,2.45622290384745,0.303440770509912,7.995644249
2809000,-4928.519001,2.26631263803747,0.678567671708029,8.375343316
2810000,-4927.02513,3.11896882382423,0.0965848107783231,9.090896298
2811000,-4928.590908,3.19919421360438,0.347713296278676,9.443975706
2812000,-4924.01885,2.70115065359658,0.362580829404237,9.305003109
2813000,-4923.096159,0.752948737771706,0.529779015083697,11.25342469
2814000,-4923.231258,4.06701071210021,0.717860959360245,11.27648784
2815000,-4926.755361,1.68601514509021,0.754379022147646,8.439057268
2816000,-4927.868771,2.61982014348983,0.181124088000309,10.82266782
2817000,-4926.658299,1.54724426041166,0.416128420009438,7.350289004
2818000,-4923.368981,1.76035655927609,0.570700332755548,8.455755046
2819000,-4932.342254,2.41566605478809,0.344622862456922,8.920252509
2820000,-4932.526497,1.80858609965879,0.117162687586437,8.985194803
2821000,-4930.995318,0.635382511233139,0.206064952326713,7.942492429
2822000,-4925.726208,-0.0305412659438254,0.420533082793736,7.869033378
2823000,-4925.119105,2.58929962032456,0.437648103080316,8.810705247
2824000,-4930.408039,3.702732467603,0.501343960777488,9.976941415
2825000,-4935.214556,2.60986943876078,0.324355968154515,9.594706397
2826000,-4926.160717,1.50330823585438,0.783994564123663,11.38364893
2827000,-4932.479576,2.42057973537681,0.1941405873845,9.736251125
2828000,-4932.677854,2.16637344204305,0.410654850162869,10.13017158
2829000,-4925.249636,3.29078726376864,0.362724968993021,8.175170175
2830000,-4931.657204,2.14858159402405,0.503395511337144,10.05272048
2831000,-4922.186141,1.95374546127944,0.735604428604534,8.274235451
2832000,-4922.817075,3.80221628727993,0.221134254475939,10.13171376
2833000,-4934.135158,1.10662316889697,0.794634164164127,10.52024873
2834000,-4929.314042,1.12438353853446,0.836573944664638,8.808225159
2835000,-4926.90259,1.92796192632843,0.458578930507056,8.603712846
2836000,-4938.950032,1.78760489116277,0.962218002763383,8.470059862
2837000,-4924.150539,4.14956922932108,0.903303931100015,9.207068966
2838000,-4927.135455,4.4773264513452,0.267653581244136,7.529019328
2839000,-4933.800428,3.32037233738444,0.278640633047284,8.704948023
2840000,-4926.49132,1.30979285551978,0.228221837171353,9.582031642
2841000,-4933.92377,2.11179888513968,0.258455711350245,9.355227738
2842000,-4930.399463,1.41348120486676,0.460072443216598,9.513526057
2843000,-4924.4621,2.24087949806432,0.734262313375646,9.620582057
2844000,-4925.301793,2.21965474161987,0.632542319889335,8.55789077
2845000,-4925.747466,1.88284466484011,0.464208043714699,8.567729177
2846000,-4922.083977,4.21325129011149,0.524200495644758,8.644737914
2847000,-4927.660199,0.995379225250928,0.0103464533220541,8.246117891
2848000,-4929.691815,1.20869034005644,0.461455766173265,11.92819549
2849000,-4925.562177,2.46810736252939,0.561832504376886,10.82879675
2850000,-4929.445267,2.52190318378214,0.472079488337074,8.849461066
2851000,-4932.645962,1.88917655387746,0.909003144402889,9.428769585
2852000,-4924.895848,2.48443963780855,0.0282256541623845,9.289706671
2853000,-4926.399658,3.29690770281362,0.628547802520573,9.264706156
2854000,-4928.018829,2.62198481856723,0.483904396405157,10.58761145
2855000,-4933.409323,2.76776609117372,0.405662541817643,8.646204861
2856000,-4933.773791,1.65622375328673,0.227457175728129,8.304559311
2857000,-4935.299555,0.916550725858353,0.670790715331295,10.76180505
2858000,-4923.749972,1.68550565519872,0.607447568598971,8.032492503
2859000,-4924.931939,3.33334391956801,0.829477433091742,9.388982944
2860000,-4935.20382,1.85145232311511,0.568131365879875,10.25438946
2861000,-4922.6045,3.05730141994736,0.303342130440569,9.248579029
2862000,-4923.205934,1.69402495710635,0.442449629969973,9.811022944
2863000,-4922.915282,-0.0794215714679647,0.935876034113159,10.30844578
2864000,-4927.063465,3.68431534560475,0.648680146077976,11.83709708
2865000,-4929.301798,1.91788900969844,0.797218293157429,8.420515718
2866000,-4930.762108,-0.334175926973792,0.32106437720403,9.260272523
2867000,-4927.985507,1.61110824470819,0.348803974333219,8.980316523
2868000,-4933.194854,2.17421585953713,0.346945963506959,7.200612938
2869000,-4931.355117,2.70699268978112,0.598436687496517,9.117927855
2870000,-4928.137129,0.585200711474271,0.449922485141907,9.133895608
2871000,-4930.464594,1.53678381666214,0.842166164237405,9.818123226
2872000,-4922.141282,2.32417779930794,0.435965922486437,10.33471339
2873000,-4930.796713,1.45536848214843,0.158649140626671,7.331988602
2874000,-4923.9422,3.46789820523988,0.412259870975183,10.06145924
2875000,-4928.116129,1.93462030934677,0.266994948663432,9.57401635
2876000,-4923.682661,3.0171148625724,0.657981082828946,9.215814342
2877000,-4924.113178,1.79946137867429,0.444997684398862,8.088511169
2878000,-4919.318364,2.58751247922432,0.568722352652344,11.76225661
2879000,-4928.601928,1.10650582007706,-0.201813029531375,9.161998958
2880000,-4920.721992,3.13872445004988,0.0833755800782691,9.738457976
2881000,-4930.486707,2.60669850374009,0.279726707155725,7.596736123
2882000,-4923.765591,3.53652554480296,0.302808661477198,8.117374205
2883000,-4921.759067,3.27809172307257,0.717715171827513,10.07967737
2884000,-4925.682577,3.29417835479492,0.651252597089757,11.21504064
2885000,-4924.609663,-0.351147037458748,0.444359317735852,8.720828758
2886000,-4936.20581,1.45185390287105,0.767928191141202,10.7794823
2887000,-4936.112716,3.02639242737127,0.738733519811942,8.381784834
2888000,-4935.601214,3.25800830857116,0.349238638232654,9.091733807
2889000,-4926.52467,3.25412391727154,0.262528942125621,8.363137417
2890000,-4927.81901,3.0950437640745,0.497581358805197,8.989925375
2891000,-4932.814966,2.83013638491334,0.328790125755327,10.40125521
2892000,-4928.105565,2.98030888901431,0.443314330596422,9.638319045
2893000,-4922.189103,4.10146855940692,0.790260816953494,9.917311876
2894000,-4925.104157,3.56372058983754,0.555861275620673,9.991738854
2895000,-4932.464052,3.51884799255651,0.772992096147477,7.840430817
2896000,-4934.070491,3.36744476169964,0.502603487565668,8.11482317
2897000,-4925.680573,2.88277804320614,0.499434880891893,10.69251765
2898000,-4927.500385,0.388873174470041,0.279333667786433,7.997467229
2899000,-4926.367399,1.17220467487163,0.808431748472251,9.178583859
2900000,-4923.420818,3.25542827921975,0.349675656788804,8.793159529
2901000,-4924.725596,2.31503076108848,0.60750669914647,10.65451015
2902000,-4935.6726,1.87180037749134,0.653595662183956,12.23880724
2903000,-4926.009282,4.19331798212267,0.49983155774689,9.348671067
2904000,-4931.777671,0.821705710754859,0.298810946230215,6.541246563
2905000,-4923.774633,4.20611541538345,0.451828362816432,7.625588435
2906000,-4926.541107,1.1493776290465,0.909631540684698,10.16212341
2907000,-4929.015338,1.85625257353179,0.495569562763166,9.897260062
2908000,-4922.408828,1.77951311654061,0.680632153208904,9.024396134
2909000,-4934.165451,1.47467269871628,0.987277043423219,9.140287234
2910000,-4923.134,0.954622660845141,0.661386665854432,10.33742304
2911000,-4932.057259,2.06165795913749,0.769682882213726,9.608926872
2912000,-4934.293983,2.97694145184809,0.62452769942566,10.80111452
2913000,-4930.593805,2.6414731984732,0.0289544491865698,6.781647974
2914000,-4926.034315,1.92449091326889,0.104281347672742,9.234964604
2915000,-4923.563518,2.7352190360187,0.403326993969395,8.115396118
2916000,-4926.433966,4.44024263191745,0.353260332610791,9.670947739
2917000,-4932.177223,2.55819497102664,0.301679638468314,7.790872638
2918000,-4922.436825,4.7239581044157,0.642851854022631,10.49500048
2919000,-4926.067128,2.72160518229612,0.353533739824535,9.160705007
2920000,-4927.722454,1.37622813050204,0.36607041385885,8.488267999
2921000,-4926.913507,1.49949040015404,0.562180284944421,8.460006769
2922000,-4927.382221,2.20365213630539,0.86916392663519,8.474518108
2923000,-4928.129438,5.26473865119018,0.650333838922105,9.524639429
2924000,-4926.078143,3.4922097077361,0.718020855916679,8.573547354
2925000,-4922.395232,1.95056464226879,0.215539815455524,10.70015364
2926000,-4924.568008,4.04095179455922,0.64344353610473,8.412563451
2927000,-4925.490367,3.24383663504381,0.61000550625901,10.55296464
2928000,-4930.592685,2.22262422243416,0.622403687135357,8.564347882
2929000,-4922.991163,2.25987330005518,0.169165546430325,10.57528588
2930000,-4930.033226,1.56046470118393,0.59361044450536,9.226209439
2931000,-4937.540843,3.97850818474967,0.508064374116271,8.386631734
2932000,-4927.438914,4.02732542924355,0.364351327480281,8.050997531
2933000,-4928.815008,1.37634657044722,-0.227524983739437,8.628111236
2934000,-4920.675639,3.31212823994522,0.419096497858628,9.236027253
2935000,-4928.106115,1.48370962318889,0.458862352720068,11.49370325
2936000,-4924.234724,2.46940596160282,0.59666339820154,10.19683035
2937000,-4930.404712,2.61643662193132,0.576102604673436,9.288883751
2938000,-4931.297857,0.863095474402317,0.727163368742176,9.541942419
